rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/std,train/explained_variance,train/entropy_loss,train/value_loss,train/loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
557.0511,297.78,11,201,1791,360448,0.6489734053611755,0.25263017416000366,-3.9203723952174188,8131.670504188538,1327.0645751953125,0.2,1330,0.0358457,0.001,0.3477813720703125,0.01247408117633313,,
514.2192,296.35,12,201,1955,393216,0.6483187675476074,0.27124106884002686,-3.920021943002939,8100.5975540161135,1408.5728759765625,0.2,1340,0.030174145,0.001,0.307122802734375,0.008060030697743059,,
562.7124,294.82,13,201,2118,425984,0.6458824276924133,0.31571662425994873,-3.913277129083872,6239.578956031799,1056.4510498046875,0.2,1350,0.030070003,0.001,0.2990020751953125,0.006806185639288742,,
550.57574,297.17,14,200,2283,458752,0.6468493938446045,0.22858911752700806,-3.908727255836129,7540.220819091797,921.4996337890625,0.2,1360,0.03135951,0.001,0.3250396728515625,0.007733385710525909,,
523.2276,301.0,15,200,2446,491520,0.6458313465118408,0.2499006986618042,-3.907990862429142,7583.86184425354,1424.9677734375,0.2,1370,0.028030356,0.001,0.2933563232421875,0.006916864464074024,,
686.90784,298.51,16,200,2609,524288,0.6422114372253418,0.25085264444351196,-3.892271464318037,5890.404998588562,624.9853515625,0.2,1380,0.025389588,0.001,0.2710479736328125,0.004651110546456038,,
668.3401,301.0,17,200,2772,557056,0.642749547958374,0.2802930474281311,-3.886497366428375,7222.635643005371,1095.1524658203125,0.2,1390,0.02724231,0.001,0.2839874267578125,0.006354634858871578,,
770.0449,297.04,18,200,2935,589824,0.6419301629066467,0.17196404933929443,-3.8872390914708377,7191.752339935303,840.6973876953125,0.2,1400,0.02696721,0.001,0.2849639892578125,0.00734822934409749,,
943.50995,300.35,19,200,3099,622592,0.6386935114860535,0.20674335956573486,-3.8731849275529386,8400.141359329224,920.9872436523438,0.2,1410,0.024247862,0.001,0.25811767578125,0.0058653105057601355,,
691.637,299.74,20,200,3263,655360,0.6384978294372559,0.2258182168006897,-3.8617592327296735,7052.182808876038,781.77001953125,0.2,1420,0.02285262,0.001,0.24144287109375,0.0044226686095498735,,
790.67505,294.44,21,200,3426,688128,0.6357002258300781,0.2686273455619812,-3.852901615947485,6194.648430347443,898.6142578125,0.2,1430,0.022237584,0.001,0.2404266357421875,0.004671327175765327,,
660.4188,298.63,22,200,3590,720896,0.6308243870735168,0.3079144358634949,-3.8308395642787216,6755.9256959915165,771.330322265625,0.2,1440,0.020888003,0.001,0.2225189208984375,0.002222357235950767,,
708.5963,298.69,23,200,3753,753664,0.6265950798988342,0.3543744683265686,-3.8021142411977054,5807.045939540863,658.3438720703125,0.2,1450,0.020895347,0.001,0.2205718994140625,0.0030372160827027983,,
1057.3367,301.0,24,200,3916,786432,0.6237697601318359,0.30121910572052,-3.780820567160845,5980.734472560883,818.2137451171875,0.2,1460,0.021545948,0.001,0.229937744140625,0.002754975789684977,,
885.105,298.46,25,200,4079,819200,0.6232562065124512,0.2591208815574646,-3.76946361027658,7330.853324317932,929.8285522460938,0.2,1470,0.018304229,0.001,0.2067169189453125,0.0031045356299728155,,
849.99115,298.76,26,200,4243,851968,0.6168050765991211,0.3558054566383362,-3.746692206710577,6412.718748283386,820.5093994140625,0.2,1480,0.019422986,0.001,0.2114593505859375,0.0029722381817919087,,
891.9275,300.61,27,200,4407,884736,0.6123188138008118,0.3326379060745239,-3.7127610437572,7424.0105243682865,664.490966796875,0.2,1490,0.019402951,0.001,0.2152740478515625,0.0034867858654251903,,
998.06744,299.69,28,200,4570,917504,0.6101572513580322,0.33316177129745483,-3.6919663112610577,6602.7303052902225,653.0952758789062,0.2,1500,0.020944377,0.001,0.2322265625,0.004316807171016989,,
781.7932,299.48,29,200,4734,950272,0.6066735982894897,0.3921102285385132,-3.6722139485180376,6407.633032798767,1987.7550048828125,0.2,1510,0.018974736,0.001,0.1993011474609375,0.0028683749404990523,,
888.2885,298.4,30,200,4897,983040,0.6018041372299194,0.34452176094055176,-3.6451873548328875,5772.295785808563,669.7656860351562,0.2,1520,0.017582435,0.001,0.1828399658203125,0.0003244448223995278,,
867.35187,297.52,31,200,5061,1015808,0.6013942956924438,0.32160264253616333,-3.630628389492631,6299.402533912658,660.152587890625,0.2,1530,0.018410983,0.001,0.2066192626953125,0.0031125610043091,,
904.52856,290.98,32,200,5224,1048576,0.5983134508132935,0.341178297996521,-3.6153131425380707,6597.161876964569,643.0928344726562,0.2,1540,0.017921116,0.001,0.1839752197265625,0.0010282240973538137,,
706.94244,298.28,33,200,5391,1081344,0.5983489155769348,0.38830602169036865,-3.607296089828014,6793.894800567627,717.309326171875,0.2,1550,0.021117626,0.001,0.21973876953125,0.003157460710463056,,
1022.6175,295.76,34,200,5556,1114112,0.5953287482261658,0.3940943479537964,-3.5956352431327105,5967.33449420929,802.9901733398438,0.2,1560,0.02029989,0.001,0.2128875732421875,0.0017902600422530668,,
956.728,299.86,35,200,5719,1146880,0.5903422832489014,0.3762440085411072,-3.570303662121296,6910.973910140991,1129.544677734375,0.2,1570,0.017591942,0.001,0.18995361328125,0.002003032540960703,,
1053.1592,297.32,36,200,5883,1179648,0.5855475068092346,0.4364890456199646,-3.535619820654392,5739.3588660240175,559.677001953125,0.2,1580,0.018266547,0.001,0.189776611328125,-0.0001922288312925957,,
1013.3894,294.24,37,200,6047,1212416,0.5835660696029663,0.39062875509262085,-3.512018095701933,6207.040817260742,672.3959350585938,0.2,1590,0.018260565,0.001,0.195428466796875,0.0019248946944571798,,
1122.6117,290.9,38,200,6210,1245184,0.5812904238700867,0.4577450156211853,-3.4979251325130463,6463.310152435302,889.637451171875,0.2,1600,0.021115385,0.001,0.2257232666015625,0.003070908464178501,,
1152.0706,301.0,39,200,6373,1277952,0.5791203379631042,0.45177388191223145,-3.4848025191575287,6112.6109126091005,636.8576049804688,0.2,1610,0.020250807,0.001,0.221905517578125,0.0034323166948979633,,
1017.5084,301.0,40,200,6536,1310720,0.5749576091766357,0.4030493497848511,-3.4596939615905287,6332.587275791168,787.1558837890625,0.2,1620,0.018276172,0.001,0.19976806640625,0.0016537068966499646,,
1012.423,293.59,41,200,6700,1343488,0.568947434425354,0.42715561389923096,-3.421791246905923,5674.896551418305,683.300537109375,0.2,1630,0.021892555,0.001,0.227459716796875,0.0014961249955376843,,
1232.5939,298.3,42,200,6863,1376256,0.5675288438796997,0.4713903069496155,-3.399497514590621,6237.418392276764,602.423095703125,0.2,1640,0.021095416,0.001,0.2173095703125,0.001843659530277364,,
786.07385,291.22,43,200,7027,1409024,0.5650604963302612,0.5251449644565582,-3.3839990202337504,5405.686182689667,529.7720336914062,0.2,1650,0.020098265,0.001,0.22178955078125,0.0035558288222091506,,
987.303,298.45,44,200,7190,1441792,0.5642082691192627,0.575107216835022,-3.3716495841741563,6418.082118415832,1537.5133056640625,0.2,1660,0.01843385,0.001,0.19228515625,0.0022276531433817583,,
1206.2023,296.5,45,200,7353,1474560,0.5629326701164246,0.4471063017845154,-3.3655315469950438,6149.5504127502445,789.9655151367188,0.2,1670,0.018013256,0.001,0.2059539794921875,0.0018180226243202924,,
1172.8732,297.08,46,200,7516,1507328,0.5610194802284241,0.4852837324142456,-3.3551249954849482,5923.867171096802,568.3543701171875,0.2,1680,0.018876437,0.001,0.201800537109375,0.0007511579673519009,,
1035.2605,298.51,47,200,7680,1540096,0.559585452079773,0.5402182042598724,-3.3440331246703865,6013.516240215302,497.22930908203125,0.2,1690,0.018122088,0.001,0.202734375,0.0023356048404821195,,
1217.865,294.03,48,200,7843,1572864,0.5603822469711304,0.520474374294281,-3.3411282069981096,5358.526320362091,498.9871826171875,0.2,1700,0.018999305,0.001,0.20491943359375,0.002662604310808092,,
,,,,,1600000,0.5567619800567627,0.5515591204166412,-3.3296518493443727,6354.583819389343,1000.4551391601562,0.2,1710,0.01882806,0.001,0.218438720703125,0.003243484861013712,199.74,156.0912628173828
1148.4729,297.59,49,197,8129,1605632,,,,,,,,,,,,,
1049.8701,295.01,50,197,8292,1638400,0.5545470714569092,0.5953798294067383,-3.309916603192687,5627.266909790039,704.8396606445312,0.2,1720,0.020223686,0.001,0.2206146240234375,0.0034744608004984912,,
1309.9067,298.25,51,197,8456,1671168,0.5496233105659485,0.632952868938446,-3.2834472469985485,5366.276758861542,637.0704345703125,0.2,1730,0.01992926,0.001,0.2114593505859375,0.000752125408143911,,
1211.8705,290.2,52,197,8619,1703936,0.5470141172409058,0.5937134921550751,-3.257851591333747,6457.0369108200075,632.2017822265625,0.2,1740,0.0170804,0.001,0.187237548828125,0.0013015457082474313,,
1247.1775,298.48,53,197,8782,1736704,0.5442515015602112,0.6085143685340881,-3.2390423100441694,6106.098857784271,653.5128784179688,0.2,1750,0.01969043,0.001,0.2022186279296875,0.00011532582684594672,,
1434.0574,296.82,54,197,8948,1769472,0.5451571941375732,0.6181651651859283,-3.2342988017946483,5871.894580841064,783.9964599609375,0.2,1760,0.019061338,0.001,0.209326171875,0.0030621968011473656,,
1528.521,299.67,55,197,9114,1802240,0.5430519580841064,0.6336727738380432,-3.227745210751891,5769.489361953735,665.6224975585938,0.2,1770,0.01845747,0.001,0.202142333984375,0.001180627097528486,,
1343.5557,296.65,56,197,9277,1835008,0.5414217710494995,0.580088883638382,-3.2148610938340427,6474.04975271225,654.2099609375,0.2,1780,0.02252797,0.001,0.241015625,0.004329892850728356,,
1127.852,296.05,57,197,9441,1867776,0.5400005578994751,0.6545439958572388,-3.2042528185993433,5757.661808013916,575.4135131835938,0.2,1790,0.019355403,0.001,0.204583740234375,0.0016446584160803468,,
1073.2872,296.75,58,197,9605,1900544,0.537833571434021,0.6301867663860321,-3.1905930262058972,5602.217840099334,666.4401245117188,0.2,1800,0.0181429,0.001,0.1968902587890625,0.0017862869977761874,,
1302.2903,296.46,59,197,9768,1933312,0.534644365310669,0.6412540972232819,-3.1714610271155834,4970.252346897125,589.1180419921875,0.2,1810,0.021422371,0.001,0.2306243896484375,0.0022355448501912177,,
1249.7145,298.33,60,197,9933,1966080,0.5314053297042847,0.6338165402412415,-3.1493854861706496,5850.40777721405,680.3389282226562,0.2,1820,0.019420445,0.001,0.2095794677734375,0.0030012835885827372,,
1255.1753,297.51,61,197,10096,1998848,0.5284599661827087,0.653898149728775,-3.1240570191293955,5091.946639347077,651.179931640625,0.2,1830,0.019313391,0.001,0.20810546875,0.0019802109034571915,,
1380.6819,298.28,62,198,10259,2031616,0.5267206430435181,0.6042291820049286,-3.107530862092972,6219.548734474182,755.442138671875,0.2,1840,0.018376425,0.001,0.2084747314453125,0.002118294020601752,,
