Episode,Reward
1,-1038.1238
2,1019.62964
3,-1258.606
4,909.86957
5,828.2598
6,-466.73627
7,-302.36035
8,-468.78336
9,-672.0303
10,648.26337
11,2698.0483
12,827.74493
13,2713.371
14,3739.525
15,3842.102
16,1459.3021
17,832.3316
18,2691.5361
19,-4.593572
20,-213.58476
21,515.3786
22,2846.1536
23,-541.3103
24,-1419.8049
25,-1300.3104
26,-60.964207
27,2764.5571
28,-1538.8998
29,2750.503
30,913.4429
31,-418.96957
32,1718.6243
33,-286.56357
34,1577.825
35,2771.1523
36,-316.31763
37,-1447.1201
38,877.86176
39,652.49335
40,-186.00745
41,2869.4312
42,822.6413
43,861.84454
44,-788.5217
45,-583.80505
46,912.7785
47,-260.3303
48,693.72925
49,3813.2148
50,-698.667
51,1767.9314
52,-366.68918
53,-382.2419
54,-1646.0941
55,-321.97992
56,1726.2739
57,-469.79855
58,2783.0188
59,1616.8657
60,880.22925
61,4802.1763
62,-404.2386
63,-1005.97845
64,710.5836
65,-296.37973
66,650.30054
67,-1516.6243
68,4807.365
69,-1405.9967
70,-1351.4318
71,1705.2554
72,3737.2134
73,-1508.9518
74,644.69855
75,-17.679234
76,716.80023
77,-256.8564
78,1769.0968
79,4779.554
80,-390.76068
81,-1468.6902
82,-458.6335
83,-281.9849
84,2778.4138
85,-76.11096
86,-312.03983
87,-239.03416
88,-408.66647
89,-340.38098
90,11.759699
91,-1313.2283
92,973.5555
93,-1296.9403
94,-642.22974
95,1583.6626
96,-201.80475
97,462.89914
98,-677.5115
99,-1018.22784
100,754.6324
