time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
304,1,622592,8051.2505,26,1002.42,,,,,,,,,,,
225,2,630784,7980.6963,72,1011.4,3230,1021.4541015625,0.2,0.38447973132133484,-1.8413971079513431,7853.581024742127,0.7965061217546463,0.09703369140625,0.008768537,0.0003,-0.0020521238635410554
215,3,638976,7820.089,114,1007.33,3240,1952.8111572265625,0.2,0.38434046506881714,-1.8416581133380532,11508.208235549926,0.6630755364894867,0.109716796875,0.00978393,0.0003,-0.001451292814090266
206,4,647168,7835.0977,158,1010.99,3250,1622.2413330078125,0.2,0.3841499090194702,-1.839827142097056,10720.487981033326,0.6374349296092987,0.0798583984375,0.007277024,0.0003,-0.0018949860332213575
204,5,655360,7773.2407,200,1012.47,3260,1868.338623046875,0.2,0.38396334648132324,-1.837765036150813,9967.528975868225,0.5333708822727203,0.07176513671875,0.0076536983,0.0003,-0.0020222642706357874
198,6,663552,7973.2637,247,1031.99,3270,1719.28955078125,0.2,0.3836785852909088,-1.835251308977604,11010.888375854493,0.7501344084739685,0.10262451171875,0.00999088,0.0003,-0.0010939870193396929
196,7,671744,8008.2007,291,1026.78,3280,1657.3701171875,0.2,0.38356390595436096,-1.8331568913534284,9554.716505241395,0.7023110687732697,0.086669921875,0.0090283165,0.0003,-0.003268744114029687
195,8,679936,8088.419,334,1035.57,3290,1256.5084228515625,0.2,0.38314002752304077,-1.8305556420236826,10800.43335647583,0.6020441055297852,0.082470703125,0.007560277,0.0003,-0.002293035438924562
194,9,688128,8062.9106,379,1031.61,3300,1666.4473876953125,0.2,0.38274839520454407,-1.826076802238822,12776.38751296997,0.5590091049671173,0.0838134765625,0.007731492,0.0003,-0.00086313626889023
194,10,696320,7607.203,422,999.94,3310,2304.25830078125,0.2,0.38259583711624146,-1.82312364988029,11698.632168769836,0.6466260552406311,0.092626953125,0.008277808,0.0003,0.00024105352385959123
192,11,704512,7506.523,468,981.41,3320,2777.571044921875,0.2,0.3824852406978607,-1.8219269525259734,15102.248251724242,0.4274645447731018,0.07310791015625,0.0070774117,0.0003,-0.0019774996115302203
191,12,712704,7615.7715,513,987.16,3330,2205.493896484375,0.2,0.3823797106742859,-1.8207958195358516,17316.138381958008,0.711207389831543,0.070361328125,0.0073428415,0.0003,0.0008266867476777407
191,13,720896,7713.785,555,996.33,3340,954.6754150390625,0.2,0.3825412094593048,-1.8206606093794107,10288.204453086853,0.7355074882507324,0.07730712890625,0.007750848,0.0003,-0.0013595529329904822
191,14,729088,7774.6235,599,996.44,3350,2219.267578125,0.2,0.38266515731811523,-1.8221595296636224,9840.132518959046,0.630469799041748,0.078564453125,0.008199995,0.0003,0.0005966400711258756
190,15,737280,8190.0063,644,1018.34,3360,4089.11865234375,0.2,0.3821408152580261,-1.820672982558608,11248.1693901062,0.5995600819587708,0.09189453125,0.0092050545,0.0003,-0.002054990978467686
190,16,745472,8312.372,688,1031.63,3370,1053.07666015625,0.2,0.38223451375961304,-1.8179100144654512,8398.081789588929,0.7020646929740906,0.1023193359375,0.010312349,0.0003,-0.0035376965377508897
190,17,753664,8578.743,731,1055.83,3380,3190.667724609375,0.2,0.3819703757762909,-1.8169106671586632,13186.21745185852,0.5585272014141083,0.09066162109375,0.008958222,0.0003,-0.0006945248847841867
190,18,761856,8270.463,773,1016.7,3390,2402.352783203125,0.2,0.3817364573478699,-1.8143018690869213,10119.640644454956,0.5711755454540253,0.11058349609375,0.0101920795,0.0003,-0.0005927660797169665
190,19,770048,8240.513,816,1008.35,3400,2278.419921875,0.2,0.38160520792007446,-1.812228686735034,14731.709427642822,0.5077935755252838,0.0958984375,0.008769672,0.0003,-0.0006536759527079993
190,20,778240,7941.976,858,995.37,3410,1980.818115234375,0.2,0.38159680366516113,-1.8114623062312603,12501.78635749817,0.4462881088256836,0.0656982421875,0.005975007,0.0003,-0.0007599097065394744
190,21,786432,7796.612,901,978.0,3420,5432.732421875,0.2,0.38152724504470825,-1.8109789222478867,15508.816239166259,0.2984866499900818,0.0958984375,0.008931397,0.0003,0.001178478649671888
190,22,794624,7854.4917,945,988.06,3430,2442.68798828125,0.2,0.3816169798374176,-1.8110546613112093,12726.820569229127,0.427890419960022,0.0880615234375,0.0076614106,0.0003,-0.0004151902827288723
190,23,802816,8223.028,990,1022.16,3440,1881.166015625,0.2,0.38161590695381165,-1.8117213429883123,12549.242504501342,0.45767104625701904,0.101171875,0.0093466155,0.0003,-0.0006769681847799802
189,24,811008,8184.1377,1034,1020.12,3450,2149.78125,0.2,0.3811553418636322,-1.8093111161142588,9394.857075119018,0.6555152833461761,0.05794677734375,0.0064994907,0.0003,-1.0469613334862515e-05
190,25,819200,7692.0405,1075,988.28,3460,1670.0107421875,0.2,0.38071903586387634,-1.8045064615085722,11829.824704360963,0.43726909160614014,0.0920654296875,0.009149896,0.0003,-0.00238963979682012
