Episode,Reward
1,745.9673
2,-1500.082
3,-1512.9907
4,-1504.7462
5,-1512.5995
6,-501.5891
7,-1499.7664
8,-2517.6968
9,-1509.417
10,-1510.8793
11,-1510.332
12,-1508.8278
13,-1509.3727
14,-1512.6287
15,-1508.8109
16,-1509.91
17,-1515.9279
18,-12630.685
19,779.3327
20,-3436.6453
21,-7597.788
22,-1517.171
23,-1518.475
24,-1515.0947
25,-1516.8334
26,-17685.371
27,578.071
28,614.8518
29,553.4305
30,-1516.5883
31,-18691.318
32,-14652.305
33,-6587.1724
34,-1515.9056
35,-1517.9349
36,637.628
37,-1515.0215
38,-14653.298
39,-524.11975
40,-1517.3905
41,878.21857
42,-7566.1064
43,-1516.3263
44,-5569.808
45,-2547.0369
46,-1515.6334
47,516.8997
48,-1516.315
49,477.186
50,539.50543
51,-6576.5635
52,-1519.159
53,-511.68216
54,-2559.095
55,-1516.6364
56,502.40195
57,-3551.4673
58,-538.1919
59,-508.13684
60,629.9
61,-1517.3632
62,-9608.32
63,-1534.6871
64,565.8163
65,-1515.8698
66,-1516.691
67,731.0898
68,-1516.6818
69,676.31775
70,-1515.4252
71,-4560.0576
72,-19707.62
73,-1517.133
74,-8598.725
75,-11626.077
76,-1524.7772
77,-1516.0365
78,-1515.1765
79,633.8451
80,643.4873
81,-1516.3933
82,-3557.3179
83,-509.0933
84,551.2466
85,-1505.904
86,-1517.5569
87,-3562.6145
88,-4560.1147
89,486.09943
90,881.5636
91,-1514.3798
92,723.57587
93,826.4225
94,-1515.355
95,555.7185
96,-10621.807
97,732.58136
98,-16671.623
99,-1515.8093
100,-1516.8931
