rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/clip_range,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss
-217.07324,301.0,1,32768,57,566,,,,,,,,,,,
-152.76276,301.0,2,65536,135,483,0.11617431640625,0.2,10,90.59292770624161,39.90651321411133,0.008289207,-0.0008999109268188477,-0.012588129843243223,0.9952206611633301,0.0001,-5.660945592075587
-11.463479,301.0,3,98304,212,463,0.1413604736328125,0.2,20,98.61705127954482,40.80018615722656,0.010115685,0.17784148454666138,-0.017028635650422074,0.9939339756965637,0.0001,-5.6541050914675
181.94034,301.0,4,131072,289,452,0.142144775390625,0.2,30,117.78695287704468,46.18160629272461,0.010726686,0.3325343132019043,-0.01790487194666639,0.9928288459777832,0.0001,-5.649385271966457
212.86772,301.0,5,163840,366,446,0.086724853515625,0.2,40,2343.006822550297,1815.392333984375,0.008682531,0.0809587836265564,-0.006217322656084434,0.9924761056900024,0.0001,-5.64631922468543
148.86761,301.0,6,196608,444,442,0.07042236328125,0.2,50,3239.904126703739,2749.4267578125,0.006803123,0.0521085262298584,-0.004262628738979401,0.9916572570800781,0.0001,-5.643898637592793
102.68816,301.0,7,229376,520,440,0.05753173828125,0.2,60,2618.791570341587,3546.11181640625,0.0057411827,0.0025907158851623535,-0.003579236390214646,0.9904649257659912,0.0001,-5.640139015391469
51.460587,301.0,8,262144,598,438,0.05543212890625,0.2,70,1146.9462277650832,802.094970703125,0.0058177467,0.0033074617385864258,-0.004055590928601305,0.9852462410926819,0.0001,-5.625702511891722
30.9946,301.0,9,294912,675,436,0.0679779052734375,0.2,80,1320.66550116539,2323.365234375,0.0049174046,-0.003627777099609375,-0.0006970820190872473,0.9758281707763672,0.0001,-5.599044917151332
-82.65265,301.0,10,327680,752,435,0.050262451171875,0.2,90,2027.1763434171676,520.92822265625,0.004701194,-1.1920928955078125e-07,-0.0006910882732881873,0.9724079966545105,0.0001,-5.57081844098866
-1.1174945,301.0,11,360448,827,435,0.032391357421875,0.2,100,1877.8925578594208,3088.344970703125,0.003602642,0.0,-0.00023111579630494817,0.9738072156906128,0.0001,-5.566865055635572
-40.529694,301.0,12,393216,902,435,0.0469512939453125,0.2,110,742.2847936868668,242.0225372314453,0.0053796,0.0,-0.0006928108086867724,0.9707916975021362,0.0001,-5.564436834305525
-113.59758,301.0,13,425984,977,435,0.0295928955078125,0.2,120,1801.0282721996307,699.6134643554688,0.0030907835,-1.1920928955078125e-07,-0.0006585715657820401,0.9694720506668091,0.0001,-5.555209009349346
-147.81154,301.0,14,458752,1052,436,0.0188873291015625,0.2,130,1208.9318088054656,1553.054443359375,0.002260638,1.1920928955078125e-07,-0.00010100675071953447,0.9691436290740967,0.0001,-5.550537849962711
-52.427155,301.0,15,491520,1126,436,0.0056915283203125,0.2,140,880.6615202188492,819.8909301757812,0.0029589569,0.2611198425292969,-0.0008496288650349015,0.9691399335861206,0.0001,-5.550331472977996
-63.748768,301.0,16,524288,1201,436,9.1552734375e-06,0.2,150,715.9408895492554,150.65670776367188,0.0009195366,0.4414141774177551,-0.0006055014396679325,0.9690715670585632,0.0001,-5.5502170592546465
-32.138073,301.0,17,557056,1276,436,0.0070587158203125,0.2,160,389.8085744380951,177.37161254882812,0.0034757245,0.6589134633541107,-0.0011641488046734594,0.9693232774734497,0.0001,-5.550767663121223
41.799755,301.0,18,589824,1350,436,0.0131622314453125,0.2,170,616.9929824352264,155.18698120117188,0.0043491027,0.6177899539470673,-0.00207562198593223,0.9691425561904907,0.0001,-5.551023442298174
77.08906,301.0,19,622592,1425,436,0.0142364501953125,0.2,180,1510.1944927215577,182.27130126953125,0.004056059,0.43581467866897583,-0.0017986064664000877,0.9685724377632141,0.0001,-5.549607928842306
135.70544,301.0,20,655360,1500,436,0.025726318359375,0.2,190,595.6736112594605,174.07847595214844,0.0038776314,0.6648127138614655,-0.002827693057952274,0.9671804308891296,0.0001,-5.545691066235304
141.47906,301.0,21,688128,1575,436,0.0230316162109375,0.2,200,1209.3974822163582,149.53916931152344,0.0032350598,0.44932252168655396,-0.002232755680961418,0.9672311544418335,0.0001,-5.542196752876043
166.22484,301.0,22,720896,1649,436,0.0299957275390625,0.2,210,870.9670817255974,137.17677307128906,0.0045252983,0.5207836627960205,-0.002942737464854872,0.9633110761642456,0.0001,-5.534102964028716
238.6683,301.0,23,753664,1724,436,0.0308929443359375,0.2,220,1168.602040863037,2267.27734375,0.0046528317,0.4143645167350769,-0.0023043292615511747,0.9607128500938416,0.0001,-5.519599182903766
248.32504,301.0,24,786432,1799,436,0.0288604736328125,0.2,230,832.1558763742447,300.6312561035156,0.0040058373,0.4545847773551941,-0.002853787626918347,0.9569289684295654,0.0001,-5.507164369150996
243.72168,301.0,25,819200,1874,436,0.016259765625,0.2,240,1157.6479176044463,173.80789184570312,0.0035800568,0.32155460119247437,-0.0014847976097371429,0.9531410932540894,0.0001,-5.491519530117512
276.7285,301.0,26,851968,1949,436,0.034088134765625,0.2,250,886.9892940878868,217.7085723876953,0.0040023183,0.2937915325164795,-0.002740882934540423,0.9479949474334717,0.0001,-5.4689660128206015
265.9194,301.0,27,884736,2025,436,0.0510162353515625,0.2,260,920.0362243175507,308.3020935058594,0.006149349,0.2695527672767639,-0.00320721974630942,0.9398000240325928,0.0001,-5.4386829569935795
277.25702,301.0,28,917504,2099,436,0.0338287353515625,0.2,270,923.7650375127793,590.849853515625,0.0045039505,0.29085415601730347,-0.0025405514809335727,0.9340811967849731,0.0001,-5.410952578485012
320.6884,301.0,29,950272,2174,436,0.022906494140625,0.2,280,638.7939267396927,174.1597137451172,0.0029260805,0.35765719413757324,-0.001764048462609935,0.9311014413833618,0.0001,-5.394062919542193
324.1187,301.0,30,983040,2249,436,0.038287353515625,0.2,290,1269.906886768341,398.3765563964844,0.004629419,0.22797399759292603,-0.002373913652081683,0.9269000291824341,0.0001,-5.375947952270508
390.55063,301.0,31,1015808,2325,436,0.0505462646484375,0.2,300,1002.4371754646302,242.41989135742188,0.0055938736,0.2677415609359741,-0.002880864349026524,0.9193696975708008,0.0001,-5.345946494862437
