time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,train/approx_kl,train/n_updates,train/entropy_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate,eval/mean_reward,eval/mean_ep_length
191,491520,584.22,1902.5889,2572,15,0.030026618,1990,-2.5748785289004443,0.8065673857927322,403.3976135253906,0.005100968411352369,0.46137621998786926,0.295086669921875,3328.0518370628356,0.2,0.001,,
190,524288,587.74,2093.2566,2745,16,0.028735,2000,-2.567257317528129,0.813408687710762,2196.80029296875,0.004648702314625552,0.45997393131256104,0.2789459228515625,3646.1725179195405,0.2,0.001,,
190,557056,591.41,2406.0828,2917,17,0.032212727,2010,-2.5585443921387196,0.7702344208955765,746.9384765625,0.005290536058146245,0.45987391471862793,0.301043701171875,4481.4718708515165,0.2,0.001,,
190,589824,588.27,2908.4211,3088,18,0.033304434,2020,-2.5510255571454765,0.7764547914266586,428.7153015136719,0.007195938052609563,0.45804721117019653,0.3105712890625,4199.999432992935,0.2,0.001,,
190,622592,592.24,3032.0332,3261,19,0.031024199,2030,-2.5434040632098913,0.7515977025032043,597.0858764648438,0.007137910150686366,0.4575311541557312,0.2949951171875,5313.760673427581,0.2,0.001,,
190,655360,579.08,2612.724,3433,20,0.03226339,2040,-2.5427468083798885,0.7021137177944183,541.0444946289062,0.007636307112989016,0.457829087972641,0.29989013671875,4750.54242978096,0.2,0.001,,
190,688128,588.09,2749.93,3605,21,0.029438365,2050,-2.532915568724275,0.6765652000904083,803.868408203125,0.006383218267455959,0.4555942118167877,0.2836944580078125,5253.212990665435,0.2,0.001,,
190,720896,594.68,2910.7021,3776,22,0.032753102,2060,-2.5165343658998607,0.7156431376934052,635.38232421875,0.008147785641995142,0.4539467990398407,0.2991546630859375,4270.058304214477,0.2,0.001,,
190,753664,595.38,2725.8809,3948,23,0.031078123,2070,-2.5053740929812194,0.7343133985996246,707.9180908203125,0.009482573975492414,0.45326516032218933,0.3081512451171875,5376.277223682404,0.2,0.001,,
190,786432,596.79,2856.3816,4120,24,0.033189982,2080,-2.50156478099525,0.7806645035743713,484.92376708984375,0.006233164630157262,0.4525267481803894,0.3066802978515625,3612.6177913188935,0.2,0.001,,
190,819200,599.68,2928.665,4291,25,0.034594927,2090,-2.4827420895919206,0.7299636006355286,845.84375,0.005973527029891556,0.4497550129890442,0.2999481201171875,4760.435163164138,0.2,0.001,,
190,851968,600.95,2819.882,4463,26,0.034249157,2100,-2.461061020754278,0.7703814506530762,616.3469848632812,0.007460312362491095,0.44771701097488403,0.310699462890625,4168.52318110466,0.2,0.001,,
190,884736,596.7,2747.3218,4635,27,0.031862102,2110,-2.4464793687686326,0.7549653351306915,1342.3551025390625,0.0067594899537198215,0.4466649889945984,0.3035980224609375,4132.316736936569,0.2,0.001,,
190,917504,595.86,2786.755,4807,28,0.032363396,2120,-2.441912815161049,0.7472068071365356,523.3441772460938,0.008625865665817401,0.44652217626571655,0.3108367919921875,3930.8658826828005,0.2,0.001,,
190,950272,598.89,2631.1506,4979,29,0.029756991,2130,-2.4356735801324247,0.7583463788032532,522.0639038085938,0.0069168392286883314,0.44573572278022766,0.2999542236328125,4232.200022029877,0.2,0.001,,
190,983040,596.97,2434.272,5151,30,0.031191941,2140,-2.4406104780733586,0.8088710606098175,390.7183532714844,0.006882255422942763,0.446707159280777,0.30606689453125,3352.5489497661592,0.2,0.001,,
190,1015808,595.91,2493.2944,5323,31,0.034136083,2150,-2.443816072680056,0.7763248980045319,482.2025451660156,0.008380410313793617,0.4466205835342407,0.308465576171875,3578.6553741455077,0.2,0.001,,
190,1048576,594.31,2316.1995,5496,32,0.029815074,2160,-2.4471416365355254,0.7662755995988846,519.7511596679688,0.006436426562504494,0.4472692012786865,0.291119384765625,3460.9116092681884,0.2,0.001,,
190,1081344,590.82,2178.3926,5668,33,0.032201484,2170,-2.439872510358691,0.8121384531259537,557.783935546875,0.005456814375702379,0.4459958076477051,0.307293701171875,3336.4565979719164,0.2,0.001,,
190,1114112,584.6,2496.9138,5840,34,0.030139364,2180,-2.4175618272274733,0.7649847865104675,1530.451416015625,0.005359217230216018,0.4421008825302124,0.2946258544921875,4362.6212470054625,0.2,0.001,,
190,1146880,579.74,2580.018,6011,35,0.030608963,2190,-2.397444388270378,0.7553252130746841,475.7335510253906,0.005544761240571461,0.441434383392334,0.2906219482421875,4619.6698275566105,0.2,0.001,,
190,1179648,586.7,2555.7244,6183,36,0.030757919,2200,-2.391969355009496,0.7232017815113068,1852.4871826171875,0.0062510464883416715,0.44096919894218445,0.291290283203125,5327.474734067917,0.2,0.001,,
190,1212416,588.28,2621.3877,6356,37,0.028181724,2210,-2.381790881790221,0.7361035943031311,541.6465454101562,0.004658542670767929,0.43937188386917114,0.283599853515625,4210.008603191376,0.2,0.001,,
190,1245184,590.57,2471.037,6528,38,0.027560234,2220,-2.363350841216743,0.7386704981327057,1141.6822509765625,0.00325325276003241,0.43716710805892944,0.2813140869140625,4341.648758077621,0.2,0.001,,
190,1277952,589.32,2425.577,6699,39,0.025952594,2230,-2.3572326965630053,0.7406571209430695,363.7713623046875,0.00415766197756966,0.437527060508728,0.259130859375,3617.3977353096006,0.2,0.001,,
190,1310720,595.41,2747.856,6871,40,0.029448453,2240,-2.3598258208483456,0.7693867087364197,352.00823974609375,0.005284919082805572,0.4377024173736572,0.2761749267578125,3527.0231155872343,0.2,0.001,,
190,1343488,601.0,2756.7607,7043,41,0.02973637,2250,-2.3570282803848386,0.7531564086675644,624.5751342773438,0.006205180184588243,0.4364143908023834,0.2954681396484375,4294.82726612091,0.2,0.001,,
190,1376256,595.48,2798.4263,7217,42,0.03126133,2260,-2.3389414301142097,0.7130140066146851,761.6251831054688,0.004937463843452861,0.43426749110221863,0.28887939453125,4451.502641582489,0.2,0.001,,
190,1409024,595.48,2597.7217,7390,43,0.028465068,2270,-2.3236055471003056,0.6720578968524933,439.570068359375,0.005559861957044632,0.4327183961868286,0.2737091064453125,4781.176449728012,0.2,0.001,,
190,1441792,596.77,2250.2368,7567,44,0.031091426,2280,-2.3117191256955265,0.7594431340694427,501.6312255859375,0.006715462801912509,0.4325098395347595,0.291851806640625,3806.6437289237974,0.2,0.001,,
190,1474560,597.44,2324.1912,7740,45,0.03183072,2290,-2.295235699042678,0.7365355789661407,531.179931640625,0.006996305609573028,0.42916062474250793,0.296307373046875,3872.900955867767,0.2,0.001,,
190,1507328,599.82,2495.2722,7912,46,0.030097099,2300,-2.287841141037643,0.7401403486728668,419.55810546875,0.006449461567990511,0.42957451939582825,0.291802978515625,3614.5162621021273,0.2,0.001,,
190,1540096,595.72,2491.0566,8084,47,0.034470394,2310,-2.2779317397624252,0.7836875170469284,1614.1019287109375,0.007321047608456865,0.42734968662261963,0.3031585693359375,3916.536787080765,0.2,0.001,,
190,1572864,596.16,2416.3362,8257,48,0.028861092,2320,-2.2460987305268647,0.744023472070694,536.8963623046875,0.006480747754358163,0.4237925708293915,0.2834716796875,4339.831810235977,0.2,0.001,,
,1600000,,,,,0.031466402,2330,-2.22053515445441,0.7842028439044952,510.83929443359375,0.006135114056633029,0.4210623800754547,0.2912200927734375,4238.484358787537,0.2,0.001,1589.35546875,383.16
185,1605632,591.88,2652.449,8648,49,,,,,,,,,,,,,
185,1638400,580.72,2643.2822,8821,50,0.034794707,2340,-2.2075727796182036,0.7708578854799271,1492.8702392578125,0.007353036423364756,0.4209531247615814,0.3068939208984375,5264.728581142425,0.2,0.001,,
185,1671168,590.04,2671.2969,8992,51,0.03213476,2350,-2.2070814948529005,0.7863664031028748,388.75439453125,0.008051138390601408,0.4207506477832794,0.3027740478515625,4876.759094810486,0.2,0.001,,
185,1703936,600.28,2716.1045,9165,52,0.031696025,2360,-2.2034181417897343,0.8068615198135376,495.7257995605469,0.007606088965258095,0.42035359144210815,0.2947845458984375,3946.7088166236877,0.2,0.001,,
185,1736704,599.94,2575.4998,9337,53,0.032328956,2370,-2.193959937430918,0.8367787152528763,526.9535522460938,0.005680361232771247,0.4191332459449768,0.29564208984375,3159.5475023031236,0.2,0.001,,
186,1769472,587.16,2779.9866,9509,54,0.028975554,2380,-2.1953209886327385,0.7958535701036453,516.2632446289062,0.008207458295146353,0.41938602924346924,0.292718505859375,4543.541049718857,0.2,0.001,,
186,1802240,586.64,2669.6416,9681,55,0.03143687,2390,-2.1747574023902416,0.7725359350442886,638.837890625,0.008923662346205674,0.4168053865432739,0.3063720703125,5217.56042175293,0.2,0.001,,
186,1835008,594.07,2981.286,9852,56,0.02940761,2400,-2.1705273551866413,0.7818688154220581,474.2109069824219,0.006837005936904461,0.4173920750617981,0.2852935791015625,4362.319890737534,0.2,0.001,,
186,1867776,601.0,3006.9407,10024,57,0.028275318,2410,-2.1707263687625526,0.7762432843446732,439.60748291015625,0.006858814091265231,0.4169374704360962,0.2774444580078125,4678.603166198731,0.2,0.001,,
186,1900544,601.0,2505.511,10196,58,0.033825237,2420,-2.170659723132849,0.7870750427246094,425.42059326171875,0.009209114919667628,0.4174690842628479,0.3106781005859375,3716.7386932373047,0.2,0.001,,
186,1933312,601.0,2695.3992,10368,59,0.028121851,2430,-2.1711638655513523,0.7447429895401001,361.47076416015625,0.005852156175842537,0.4173435568809509,0.2798248291015625,3666.270685625076,0.2,0.001,,
186,1966080,601.0,2926.8162,10541,60,0.03146744,2440,-2.1606805359944703,0.7562762051820755,395.5667724609375,0.006513489157623553,0.4156966805458069,0.29984130859375,4176.6464620113375,0.2,0.001,,
186,1998848,597.01,2758.5457,10713,61,0.031022537,2450,-2.1505952142179012,0.7295325100421906,420.8364562988281,0.006562878517252102,0.4151670038700104,0.2894073486328125,3752.5605334281922,0.2,0.001,,
186,2031616,592.8,2738.0115,10887,62,0.03195795,2460,-2.1384055336937307,0.7162168920040131,913.7055053710938,0.005655334218999997,0.4138606786727905,0.3015777587890625,4593.61860537529,0.2,0.001,,
