Episode,Reward
1,-493.24573
2,-494.93616
3,-493.44135
4,-495.50293
5,-488.7911
6,-496.94904
7,-501.1481
8,-497.0875
9,-489.89282
10,-495.9216
11,-496.3625
12,-491.7462
13,-498.2006
14,-500.98492
15,-495.35434
16,-492.4749
17,-498.3036
18,-499.65646
19,-493.1649
20,-493.8065
21,-494.24283
22,-496.0307
23,-493.89056
24,-495.825
25,-496.90292
26,-490.37988
27,-496.47064
28,-495.35556
29,-499.70328
30,-494.5049
31,-502.2056
32,-499.41483
33,-494.76483
34,-494.6059
35,-493.51703
36,-499.53406
37,-491.35376
38,-489.41968
39,-501.2537
40,-493.64377
41,-493.98276
42,-496.0208
43,-498.40036
44,-493.09686
45,-489.85153
46,-492.04214
47,-495.87042
48,-499.91043
49,-495.54437
50,-499.07266
51,-496.11734
52,-496.94327
53,-495.88602
54,-500.84515
55,-493.43936
56,-498.0048
57,-495.91174
58,-499.17526
59,-497.05933
60,-498.376
61,-506.19522
62,-496.52283
63,-497.83582
64,-495.46188
65,-496.07788
66,-499.13174
67,-498.36337
68,-496.63177
69,-500.07333
70,-497.50455
71,-489.13113
72,-491.79196
73,-500.8046
74,-495.87036
75,-506.30267
76,-498.80923
77,-492.44757
78,-497.08115
79,-490.99075
80,-494.27377
81,-499.37915
82,-495.64633
83,-497.92233
84,-491.0607
85,-496.4416
86,-499.51105
87,-497.57663
88,-496.082
89,-496.49286
90,-501.96127
91,-498.823
92,-495.99313
93,-492.30365
94,-500.21783
95,-498.68866
96,-494.95526
97,-497.2416
98,-487.329
99,-495.15582
100,-497.86093
