Episode,Reward
1,1200.0955
2,1271.3733
3,1366.9764
4,1103.8262
5,1098.4338
6,1351.6283
7,1122.8529
8,1409.5494
9,1278.5585
10,1342.7476
11,2185.5125
12,1310.1625
13,1090.966
14,1453.7712
15,1405.3912
16,1372.3898
17,1318.361
18,1566.2471
19,1408.9404
20,1220.0284
21,1286.6837
22,1442.5901
23,1308.2498
24,1370.7296
25,1294.5906
26,1307.6957
27,1147.6487
28,1284.3466
29,1069.994
30,1506.9222
31,1494.1758
32,1296.3518
33,1341.0393
34,1257.4921
35,1400.3322
36,1127.1388
37,1259.0337
38,1421.3279
39,1362.8046
40,1376.5573
41,1230.495
42,1341.2305
43,1159.516
44,1186.038
45,1066.7029
46,1389.0132
47,1400.2632
48,1419.4938
49,1287.2333
50,1325.1482
51,1450.5995
52,1205.7046
53,1288.4177
54,1352.0483
55,1387.5396
56,1342.9991
57,1261.3932
58,1334.0521
59,1128.4722
60,1236.5558
61,1109.9896
62,1513.5553
63,1403.811
64,1293.6222
65,1193.1284
66,1430.1384
67,1473.5634
68,1271.378
69,1313.2285
70,1338.6177
71,1387.7136
72,1344.1252
73,1268.9113
74,1350.3186
75,1126.5684
76,1200.9485
77,1047.0374
78,1514.7329
79,1486.0875
80,1408.8733
81,1260.76
82,1555.5083
83,1548.6326
84,1266.6803
85,1232.8529
86,1394.3281
87,1349.3544
88,1399.8761
89,1233.3795
90,1288.0483
91,1253.2046
92,1177.9744
93,1086.9159
94,1496.2924
95,1365.9601
96,1295.8131
97,1047.712
98,1519.8914
99,1406.7161
100,1357.4427
