rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/learning_rate,train/clip_fraction,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,eval/mean_ep_length,eval/mean_reward
964.32,7717.4736,351,3822,1343488,41,0.0001,0.0273529052734375,-1.9395093835890294,57668.77973632813,-0.00023035409030853772,0.2,22893.884765625,0.5802028179168701,2870,0.004440426,0.39376959204673767,,
996.07,8353.185,351,3917,1376256,42,0.0001,0.01669921875,-1.9391245774924755,54552.68454589844,0.00015605632288497872,0.2,22412.99609375,0.5775213539600372,2880,0.0039926153,0.39376670122146606,,
1016.38,8687.786,351,4013,1409024,43,0.0001,0.0148406982421875,-1.9388643562793733,56345.84709472656,-0.0007028868305496872,0.2,25534.328125,0.6006317436695099,2890,0.00409483,0.3937109112739563,,
1051.55,7452.0156,351,4105,1441792,44,0.0001,0.0244720458984375,-1.9384238190948964,202177.46962890626,0.0024222692598414143,0.2,66232.0234375,0.43026649951934814,2900,0.005083285,0.39368823170661926,,
1057.32,6580.364,351,4198,1474560,45,0.0001,0.016015625,-1.9383267134428024,399034.45546875,-0.00011130745260743425,0.2,111883.1875,0.4733225703239441,2910,0.0038597032,0.3936932384967804,,
1064.16,6568.284,351,4291,1507328,46,0.0001,0.019775390625,-1.938360295444727,359702.9716796875,0.0003572020214051008,0.2,164815.953125,0.30344778299331665,2920,0.0041806083,0.3936932682991028,,
1054.38,7953.957,351,4383,1540096,47,0.0001,0.0215728759765625,-1.9383062697947024,54491.06943359375,-0.0003038008238945622,0.2,21449.8046875,0.6380381286144257,2930,0.0041784095,0.3936775326728821,,
1068.5,7771.783,351,4475,1572864,48,0.0001,0.0173248291015625,-1.9381216295063495,58315.36821289062,8.36779538076371e-05,0.2,24604.61328125,0.5546687543392181,2940,0.003814553,0.39365702867507935,,
,,,,1600000,,0.0001,0.0330047607421875,-1.9379147693514824,59924.2904296875,-0.00014198688440956176,0.2,23632.525390625,0.5518332123756409,2950,0.00520651,0.3936336040496826,1302.64,1272.61376953125
1136.7,9087.626,318,5036,1605632,49,,,,,,,,,,,,,
1159.95,8678.891,319,5128,1638400,50,0.0001,0.0260833740234375,-1.9377870291471482,54837.55261230469,0.001388400986616034,0.2,22591.052734375,0.6151555478572845,2960,0.003968741,0.39363548159599304,,
1142.19,8867.538,319,5222,1671168,51,0.0001,0.02196044921875,-1.9377352982759475,56775.66987304688,0.00022402457252610475,0.2,25099.078125,0.5759169161319733,2970,0.0043289494,0.3936213254928589,,
1111.61,8731.796,320,5316,1703936,52,0.0001,0.0198760986328125,-1.9375467240810393,62094.63728027344,-0.00040099613688653334,0.2,25105.39453125,0.5537633001804352,2980,0.00442789,0.39360326528549194,,
1060.74,8972.211,320,5413,1736704,53,0.0001,0.015997314453125,-1.9373652651906013,59849.30275878906,-0.0003830282134003937,0.2,25425.5859375,0.5833989679813385,2990,0.00407709,0.39358651638031006,,
1068.89,9260.99,321,5507,1769472,54,0.0001,0.016827392578125,-1.9371812045574188,54262.68225097656,-0.0006617566483328119,0.2,21384.23828125,0.5974692404270172,3000,0.004084162,0.39356493949890137,,
1066.11,9574.086,321,5601,1802240,55,0.0001,0.01141357421875,-1.936983734369278,57148.536303710935,-0.00017469394515501335,0.2,21124.294921875,0.5871926248073578,3010,0.0031715026,0.39355307817459106,,
1057.74,9367.61,322,5694,1835008,56,0.0001,0.0222320556640625,-1.9367755703628062,52695.04038085938,-0.00038770860992372037,0.2,26245.240234375,0.6228202879428864,3020,0.0047211666,0.3935202956199646,,
1083.97,9433.473,322,5791,1867776,57,0.0001,0.0241363525390625,-1.9364281110465527,50388.75183105469,0.00025895571598084645,0.2,17741.353515625,0.6287867426872253,3030,0.004583331,0.39348769187927246,,
1073.26,9170.945,322,5884,1900544,58,0.0001,0.0109771728515625,-1.9361640118062495,50163.62250976563,0.000240576433861861,0.2,18377.80078125,0.6390645802021027,3040,0.0036224246,0.3934682011604309,,
1099.92,9557.617,323,5979,1933312,59,0.0001,0.031256103515625,-1.935910801589489,51365.71784667969,-0.0007787468988681212,0.2,20712.376953125,0.5896900594234467,3050,0.005413344,0.3934355080127716,,
1138.2,9925.074,323,6072,1966080,60,0.0001,0.017041015625,-1.9355704255402089,47128.876147460935,0.0003544667226378806,0.2,18791.875,0.6958642303943634,3060,0.0043279515,0.3934015929698944,,
1120.81,9950.185,324,6167,1998848,61,0.0001,0.0083282470703125,-1.935236506164074,49684.88679199219,-0.0005642056916258298,0.2,20322.939453125,0.6384126543998718,3070,0.0028054274,0.3933705985546112,,
1090.72,9328.593,324,6259,2031616,62,0.0001,0.01627197265625,-1.935099481791258,54071.3251953125,0.00027261872601229696,0.2,21105.845703125,0.6173429191112518,3080,0.0040329793,0.39338070154190063,,
