time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
102,10463.329,1,8192,1179.6,79,,,,,,,,,,,
222,10705.102,2,16384,1192.3333333333333,73,0.0001,0.4500049352645874,34905.65388183594,0.003873651,2730,-0.0010425812346511521,0.3942657709121704,0.2,-1.9440915435552597,0.01134033203125,10535.087890625
336,9491.16,3,24576,1110.1904761904761,73,0.0001,0.5624116957187653,38632.58955078125,0.004498735,2740,-0.00018832300265785306,0.39425402879714966,0.2,-1.9440276354551316,0.01561279296875,9985.6298828125
454,9011.422,4,32768,1053.344827586207,72,0.0001,0.4042919874191284,45451.88723144531,0.0049727275,2750,-0.0008331246237503365,0.39426717162132263,0.2,-1.9440101727843284,0.01964111328125,12509.1484375
574,9278.457,5,40960,1074.9714285714285,71,0.0001,0.4356340765953064,39559.21433105469,0.0037612792,2760,-0.0009086171266972087,0.3942619562149048,0.2,-1.9440802693367005,0.0092041015625,15099.267578125
691,8998.026,6,49152,1105.8809523809523,71,0.0001,0.47246140241622925,40685.62058105469,0.0049418816,2770,-0.0017354023846564814,0.39427998661994934,0.2,-1.94410170763731,0.0221923828125,14993.6923828125
801,9076.172,7,57344,1118.6530612244899,71,0.0001,0.736507385969162,37820.50009765625,0.0054385345,2780,0.0005022476878366433,0.3942906856536865,0.2,-1.944271320104599,0.03262939453125,16783.25390625
923,9077.738,8,65536,1130.6964285714287,71,0.0001,0.6748862266540527,34540.56889648437,0.0035636865,2790,-0.001224500515672844,0.3942672610282898,0.2,-1.944246619939804,0.01419677734375,10479.1806640625
1037,9080.8545,9,73728,1112.3538461538462,71,0.0001,0.603884756565094,39746.09321289063,0.0041883606,2800,0.0005524880965822376,0.3942566215991974,0.2,-1.9440239787101745,0.02200927734375,15556.2236328125
1153,9164.077,10,81920,1117.605633802817,71,0.0001,0.42993366718292236,46827.19624023438,0.003214973,2810,-0.0008662476553581655,0.39425182342529297,0.2,-1.9439471885561943,0.007568359375,14299.7333984375
1280,9410.418,11,90112,1134.2692307692307,70,0.0001,0.5371688902378082,34703.052465820314,0.0047459034,2820,-0.0015558243554551154,0.39424362778663635,0.2,-1.9438953593373298,0.022119140625,10957.900390625
1396,8995.212,12,98304,1096.1627906976744,70,0.0001,0.6319809257984161,33377.89272460937,0.0034047838,2830,-0.0004456643713638186,0.3942251205444336,0.2,-1.9437807202339172,0.01414794921875,11587.3916015625
1517,9287.579,13,106496,1102.9032258064517,70,0.0001,0.45635682344436646,43728.94204101562,0.0058196266,2840,-0.000332869979320094,0.39422494173049927,0.2,-1.9436550706624984,0.0337646484375,14224.83984375
1629,9288.23,14,114688,1111.84,70,0.0001,0.5923773944377899,37890.416821289065,0.004229296,2850,0.00040574932863819414,0.39421892166137695,0.2,-1.9436408177018165,0.01776123046875,10366.8310546875
1745,9002.878,15,122880,1086.71,70,0.0001,0.44444411993026733,44338.54211425781,0.003626649,2860,0.0006409634079318494,0.39420342445373535,0.2,-1.9435361564159392,0.012890625,13746.203125
1858,8954.06,16,131072,1080.07,70,0.0001,0.5219963490962982,39786.42822265625,0.0039026765,2870,-0.0010296977721736766,0.39420080184936523,0.2,-1.943409164249897,0.0151123046875,12173.0166015625
1978,9142.055,17,139264,1086.63,70,0.0001,0.418645441532135,40015.45544433594,0.0025958284,2880,-0.00034370109060546385,0.39420056343078613,0.2,-1.9434015542268752,0.00576171875,14911.61328125
2101,9002.385,18,147456,1109.42,70,0.0001,0.5706987679004669,29629.30471191406,0.002734358,2890,-0.00014660066881333478,0.39418458938598633,0.2,-1.9432949915528297,0.00643310546875,8438.75
2219,8874.097,19,155648,1070.8,70,0.0001,0.6385137736797333,38687.37900390625,0.0042745457,2900,0.000859755835699616,0.3941674828529358,0.2,-1.9431202962994576,0.0234375,12384.69140625
2335,8991.263,20,163840,1093.32,70,0.0001,0.2980404496192932,44066.69138183594,0.0032851044,2910,-0.00020916811336064712,0.39415228366851807,0.2,-1.9429488375782966,0.01224365234375,15294.4697265625
2448,9083.734,21,172032,1086.38,70,0.0001,0.5534299910068512,40329.73178710938,0.003766412,2920,-0.0010845783952390775,0.39413249492645264,0.2,-1.9427778497338295,0.015966796875,11731.2685546875
2559,9056.084,22,180224,1096.2,70,0.0001,0.4386267066001892,44460.20903320312,0.0038196533,2930,-0.00011191758094355463,0.39410725235939026,0.2,-1.9425586938858033,0.01219482421875,16501.080078125
2680,9118.6045,23,188416,1102.73,70,0.0001,0.46660691499710083,47087.54592285156,0.004778356,2940,-0.0002980063494760543,0.3940920829772949,0.2,-1.9423420071601867,0.034130859375,15756.03125
2792,8686.356,24,196608,1088.21,70,0.0001,0.4218851327896118,47967.77797851562,0.0041054813,2950,0.00011908668675459921,0.39407485723495483,0.2,-1.942193104326725,0.0146484375,17282.36328125
2910,8874.545,25,204800,1110.06,70,0.0001,0.7547023445367813,33847.57021484375,0.0033861645,2960,-0.0007167910604039207,0.39406535029411316,0.2,-1.9420338794589043,0.01444091796875,11978.2119140625
