Episode,Reward
1,-353.0832
2,-357.93558
3,-353.7466
4,-1928.6573
5,-2003.7886
6,37.697388
7,-1353.3978
8,418.60394
9,213.67448
10,-1236.8573
11,2965.8606
12,263.17184
13,-205.41458
14,-32.26287
15,1040.9781
16,-2260.8855
17,455.71848
18,-437.78754
19,-515.9783
20,-2104.5688
21,918.81757
22,-90.556725
23,-222.97858
24,-292.06253
25,345.65063
26,-2978.074
27,-584.88727
28,-1209.833
29,-3200.191
30,-170.88553
31,-2483.039
32,501.47336
33,-1520.2096
34,-1741.3888
35,1685.6384
36,-1631.8079
37,-461.5593
38,-146.28485
39,-508.63464
40,-2286.5657
41,1684.9973
42,-2672.9143
43,479.72397
44,-2034.4213
45,380.03305
46,-4005.8113
47,1712.2583
48,349.18115
49,-161.79219
50,87.64807
51,-444.2387
52,-172.60345
53,-619.0569
54,-1909.1714
55,-557.7753
56,-391.61127
57,981.61633
58,-294.56622
59,384.46518
60,-387.83224
61,-2039.7222
62,-2724.4165
63,-1404.6228
64,-1410.3081
65,-184.85063
66,-76.138214
67,-1565.3696
68,-1514.0028
69,-1441.2828
70,-187.9813
71,-1789.8296
72,-4299.235
73,-51.901604
74,923.99084
75,-1197.9873
76,731.4291
77,1025.625
78,-1948.2686
79,200.53607
80,-2858.264
81,-249.01944
82,-466.02655
83,-1442.2378
84,-1441.6758
85,-365.32782
86,188.44551
87,-3294.39
88,-1068.721
89,-427.40717
90,-123.510506
91,-1858.2107
92,-1537.9033
93,586.05286
94,886.71643
95,-456.0947
96,-2221.872
97,623.75354
98,-267.67682
99,-2238.012
100,49.421944
