time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
11,430.58,668,269,1254.6454,180224,2570,7106.9716796875,-1.9335775922983884,0.39325225353240967,0.0076098526,0.2,0.0003,0.070172119140625,0.00041083128617174224,25194.646591186523,0.5506227910518646,,
12,424.36,730,269,1334.0558,196608,2580,11310.578125,-1.9329634554684163,0.3931669294834137,0.008090839,0.2,0.0003,0.077685546875,-0.00019092631155217532,34753.91851196289,0.49146807193756104,,
13,441.31,792,268,1401.3347,212992,2590,7487.8603515625,-1.932504203170538,0.3931405246257782,0.007440605,0.2,0.0003,0.065576171875,-0.00032022700215748043,25328.240621948244,0.5607064068317413,,
14,459.59,854,268,1497.2433,229376,2600,5006.15185546875,-1.9325568966567517,0.3931984305381775,0.007254674,0.2,0.0003,0.070416259765625,0.0007926511236291845,25633.309786987305,0.6228061020374298,,
15,440.62,914,268,1361.2876,245760,2610,6103.8232421875,-1.933292582258582,0.393283486366272,0.007011167,0.2,0.0003,0.064410400390625,-0.0002658757850440452,29316.680627441405,0.5835619866847992,,
16,458.02,977,268,1539.566,262144,2620,7571.95703125,-1.9338098052889108,0.3932900130748749,0.007770713,0.2,0.0003,0.071923828125,0.0007186283655755688,31143.330068969728,0.5421510338783264,,
17,467.91,1039,268,1836.5211,278528,2630,5029.92236328125,-1.9343442674726248,0.3934047818183899,0.007117038,0.2,0.0003,0.067742919921875,-0.00014874332737235818,23970.144273376463,0.6259200572967529,,
18,461.38,1100,267,1922.7976,294912,2640,5578.87890625,-1.934670688956976,0.3933204710483551,0.006992598,0.2,0.0003,0.06033935546875,-0.0005775808123871685,28170.093640136718,0.5747631788253784,,
19,457.72,1162,267,2018.126,311296,2650,5546.88671875,-1.9342787235975265,0.39334636926651,0.0070109926,0.2,0.0003,0.05533447265625,-0.0004994046776118921,26787.95879211426,0.580674409866333,,
20,476.73,1224,267,2022.771,327680,2660,5657.51318359375,-1.9346632186323405,0.39338618516921997,0.007009392,0.2,0.0003,0.056658935546875,-0.0010485515696927906,24246.639920043945,0.6268204748630524,,
21,494.79,1286,267,2147.588,344064,2670,5511.11181640625,-1.93482679836452,0.3933778405189514,0.006548861,0.2,0.0003,0.058612060546875,-0.000516000113566406,24382.62660827637,0.693474292755127,,
22,520.49,1348,267,2284.7888,360448,2680,7943.72509765625,-1.9346671383827925,0.3933514356613159,0.00673451,0.2,0.0003,0.06121826171875,-0.0008150169931468553,28788.01583251953,0.6327647268772125,,
23,507.49,1410,267,2226.4111,376832,2690,3571.471435546875,-1.9333056401461364,0.3930742144584656,0.007315851,0.2,0.0003,0.06298828125,-0.0028409741418727206,17713.890431213378,0.7623237520456314,,
24,529.7,1472,267,2375.3289,393216,2700,3917.437744140625,-1.9318564835935832,0.3931163251399994,0.006602714,0.2,0.0003,0.0644287109375,-0.0009337453819171059,20871.999685668947,0.6790899038314819,,
25,510.75,1534,266,2165.9229,409600,2710,6564.365234375,-1.9324142254889012,0.39315080642700195,0.0065105446,0.2,0.0003,0.054058837890625,-0.0006907087110448629,26178.842510986327,0.6632769107818604,,
26,506.81,1596,266,2201.5312,425984,2720,5331.89990234375,-1.9327725369483233,0.39321064949035645,0.007797036,0.2,0.0003,0.073284912109375,-9.105797362281009e-05,23285.698828125,0.6566089391708374,,
27,484.93,1658,266,2002.3667,442368,2730,4777.1396484375,-1.9321461845189334,0.3929848372936249,0.0063347737,0.2,0.0003,0.056500244140625,0.0007454885788320098,26425.431402587892,0.6513807773590088,,
28,484.85,1719,266,2068.495,458752,2740,10413.8623046875,-1.9303846623748542,0.39291536808013916,0.007641691,0.2,0.0003,0.05784912109375,0.0011684509318001801,29284.159735107423,0.6310948729515076,,
29,484.37,1781,266,2168.3308,475136,2750,5500.30029296875,-1.9301527772098779,0.39295637607574463,0.006599104,0.2,0.0003,0.06082763671875,-0.001599563311538077,24329.408306884765,0.6357079744338989,,
30,503.89,1842,266,2436.6147,491520,2760,8096.14599609375,-1.9296753745526076,0.392787367105484,0.006473525,0.2,0.0003,0.04766845703125,-0.0005244351938017644,25589.98465423584,0.6006591320037842,,
31,492.44,1904,266,2491.5576,507904,2770,6452.5986328125,-1.9284438513219357,0.39272618293762207,0.005911817,0.2,0.0003,0.04820556640625,0.0008105078035441693,23561.338737487793,0.676599770784378,,
32,480.48,1965,266,2259.3428,524288,2780,7015.47119140625,-1.9276996221393348,0.39267027378082275,0.006334564,0.2,0.0003,0.054693603515625,5.8115073989029044e-05,25835.9837097168,0.5673217475414276,,
33,466.11,2026,266,2106.8562,540672,2790,6078.5732421875,-1.9268853906542063,0.39254623651504517,0.0063898554,0.2,0.0003,0.052581787109375,-0.0002857979641703423,22801.580084228517,0.6638542711734772,,
34,459.26,2086,266,2109.1895,557056,2800,7817.150390625,-1.9258175007998943,0.39245739579200745,0.007768931,0.2,0.0003,0.072052001953125,0.0002875220867281314,29584.630944824217,0.5603208243846893,,
35,460.0,2147,266,2036.3877,573440,2810,5056.88623046875,-1.9252860136330128,0.3924533426761627,0.006677667,0.2,0.0003,0.053961181640625,0.0010732949700468452,24050.327404785156,0.594255805015564,,
36,450.12,2208,267,1973.6118,589824,2820,4613.158203125,-1.9248108744621277,0.3923482596874237,0.0070568323,0.2,0.0003,0.0619384765625,-0.0003428531883400865,24297.485848999022,0.5926192700862885,,
37,466.57,2269,267,2126.9905,606208,2830,7656.84130859375,-1.9243183709681033,0.39237409830093384,0.0069078896,0.2,0.0003,0.06190185546875,0.0001702628087514313,30173.71955871582,0.43119579553604126,,
38,465.33,2330,267,2219.9504,622592,2840,7438.88720703125,-1.9242291741073132,0.39232388138771057,0.005977225,0.2,0.0003,0.05706787109375,0.0010103703465574655,24053.961087036132,0.5740425288677216,,
39,472.45,2391,267,2434.7324,638976,2850,6223.3369140625,-1.9231675364077092,0.39213496446609497,0.0063332673,0.2,0.0003,0.04404296875,-0.0014208439184585585,25093.302801513673,0.5908104181289673,,
40,479.43,2452,267,2595.8718,655360,2860,5922.2998046875,-1.9218496061861514,0.392084538936615,0.0061113355,0.2,0.0003,0.050213623046875,0.0003658003881355398,23499.969735717772,0.5962735712528229,,
41,473.87,2513,267,2643.799,671744,2870,4866.10546875,-1.9206779845058919,0.39189085364341736,0.00667251,0.2,0.0003,0.0524658203125,0.0003909460767317796,24051.547299194335,0.6096714437007904,,
42,489.97,2574,267,2681.446,688128,2880,6122.2919921875,-1.9193032272160053,0.39184123277664185,0.0075176116,0.2,0.0003,0.05919189453125,-0.0005080618491774657,28129.649990844726,0.5504557192325592,,
43,481.88,2635,267,2476.0796,704512,2890,5065.78955078125,-1.9189770892262459,0.3918145000934601,0.0060884636,0.2,0.0003,0.048443603515625,-0.0007659663147933316,23948.47649383545,0.5765461027622223,,
44,482.55,2697,267,2324.2063,720896,2900,6366.8994140625,-1.9187974087893962,0.3918261229991913,0.0055569466,0.2,0.0003,0.039251708984375,0.000364155027182278,29533.008346557617,0.5469251275062561,,
45,469.75,2758,267,2379.0056,737280,2910,5480.224609375,-1.9191325016319751,0.3918752670288086,0.007431859,0.2,0.0003,0.06844482421875,-0.0013076935534627409,23062.366934204103,0.5750561356544495,,
46,478.27,2819,267,2618.093,753664,2920,5884.796875,-1.919028612971306,0.39178168773651123,0.006702671,0.2,0.0003,0.064715576171875,-0.0009434400559257483,24741.965548706055,0.5846956968307495,,
47,485.85,2880,267,2836.376,770048,2930,4691.62890625,-1.9183321703225373,0.3917545676231384,0.006377103,0.2,0.0003,0.052978515625,-0.00039398401841026496,25513.20294189453,0.605028361082077,,
48,474.33,2942,267,2611.5986,786432,2940,4878.34375,-1.9181923720985652,0.39175325632095337,0.0070363367,0.2,0.0003,0.07015380859375,-0.0001843823971285019,22790.310441589354,0.587113231420517,,
,,,,,800000,2950,8843.1875,-1.9181593474000693,0.3917505145072937,0.006012466,0.2,0.0003,0.0537841796875,-0.000886058788819355,28178.48565979004,0.5797940492630005,436.78,611.0470581054688
49,468.4,3110,258,2593.218,802816,,,,,,,,,,,,,
50,466.81,3171,258,2509.7998,819200,2960,7084.40576171875,-1.9177528206259011,0.39167284965515137,0.006193633,0.2,0.0003,0.044366455078125,1.1188009011675604e-05,27694.967376708984,0.5731469988822937,,
51,477.94,3232,258,2598.8914,835584,2970,4847.19677734375,-1.9171552952378987,0.3916424512863159,0.0068975952,0.2,0.0003,0.05902099609375,0.000159240807624883,25868.096688842772,0.5496809780597687,,
52,476.05,3293,258,2572.4048,851968,2980,5992.01513671875,-1.9165782868862151,0.391550749540329,0.006935346,0.2,0.0003,0.052301025390625,0.0006921016974956729,24304.530099487303,0.6458630859851837,,
53,459.86,3354,258,2477.5625,868352,2990,7569.53271484375,-1.9159860171377658,0.39153656363487244,0.0055644503,0.2,0.0003,0.051007080078125,0.0008849191519402666,33078.810134887695,0.5613135695457458,,
54,430.77,3415,259,2079.27,884736,3000,6886.69775390625,-1.9155544683337211,0.39145323634147644,0.005663939,0.2,0.0003,0.048052978515625,0.0007528580594225786,28312.731704711914,0.5725403130054474,,
55,437.48,3476,259,2095.9102,901120,3010,10717.7998046875,-1.9145396258682013,0.39134952425956726,0.006528205,0.2,0.0003,0.061767578125,0.0009015758198074764,30341.990658569335,0.5092881619930267,,
56,453.33,3536,259,2217.246,917504,3020,6583.3447265625,-1.9133868139237165,0.3912311792373657,0.00678333,0.2,0.0003,0.055462646484375,-0.0006073929864214734,26337.384167480468,0.6057678759098053,,
57,473.89,3597,259,2545.2463,933888,3030,8394.1845703125,-1.9126797948032617,0.39121291041374207,0.005316772,0.2,0.0003,0.037994384765625,-0.00019637430341390427,29354.534289550782,0.5094292163848877,,
58,464.55,3658,259,2463.4155,950272,3040,5675.2265625,-1.9127305392175913,0.39126136898994446,0.0058878073,0.2,0.0003,0.04462890625,0.0004379147725558141,24764.656826782226,0.6727093458175659,,
59,468.67,3718,259,2512.61,966656,3050,6443.04833984375,-1.9133272740989924,0.3913102149963379,0.0056173527,0.2,0.0003,0.040631103515625,-0.00014347276191983838,28745.47737121582,0.570172131061554,,
60,456.93,3779,260,2239.6726,983040,3060,10563.2255859375,-1.913591706752777,0.39130768179893494,0.005825391,0.2,0.0003,0.044671630859375,-0.0003456424230535049,28561.994204711915,0.6028332710266113,,
61,467.55,3840,260,2600.5203,999424,3070,6652.673828125,-1.9132942236959933,0.3912551999092102,0.0060101203,0.2,0.0003,0.06043701171875,0.0006128993416496086,29107.497354125975,0.5933883488178253,,
62,449.57,3901,260,2361.833,1015808,3080,8494.927734375,-1.9125541187822819,0.3911720812320709,0.006770831,0.2,0.0003,0.05941162109375,0.0003283798079792177,24304.283401489258,0.6412134170532227,,
63,419.46,3961,260,2152.2258,1032192,3090,11727.6630859375,-1.9119389042258264,0.39114707708358765,0.006256287,0.2,0.0003,0.047979736328125,-0.0002603153767267941,38629.39634094238,0.554645836353302,,
64,429.32,4022,260,2295.9377,1048576,3100,8012.5888671875,-1.9115448024123907,0.39108380675315857,0.0057234094,0.2,0.0003,0.048565673828125,-0.00045086436439305543,31246.472381591797,0.5454708635807037,,
65,454.26,4083,260,2603.4656,1064960,3110,5446.7919921875,-1.9110758017748595,0.39105740189552307,0.005609869,0.2,0.0003,0.0439208984375,0.0005837753749801777,20921.304887390135,0.6342357993125916,,
66,472.5,4144,260,2756.4463,1081344,3120,6632.9267578125,-1.9107818752527237,0.3910195827484131,0.007295561,0.2,0.0003,0.06439208984375,0.00011704699536494446,24222.991268920898,0.5471730530261993,,
67,457.17,4205,261,2547.821,1097728,3130,8246.4462890625,-1.9103252097964287,0.3909605145454407,0.0054666344,0.2,0.0003,0.039154052734375,0.0007725886858679587,25091.446731567383,0.5771380960941315,,
68,446.07,4266,261,2403.743,1114112,3140,5534.96826171875,-1.9098635502159595,0.39093637466430664,0.005955057,0.2,0.0003,0.05418701171875,-8.281096779683139e-05,26659.606146240236,0.5779656171798706,,
69,445.32,4328,261,2163.7466,1130496,3150,5844.60595703125,-1.909469209983945,0.39086732268333435,0.006347718,0.2,0.0003,0.063397216796875,0.0007563468901935266,22501.281799316406,0.6839071810245514,,
70,448.07,4388,261,2169.3345,1146880,3160,7538.23046875,-1.9086719043552876,0.3907845616340637,0.0054473416,0.2,0.0003,0.041888427734375,-0.00010794739428092726,26215.08230895996,0.5397361814975739,,
71,451.96,4449,261,2253.5447,1163264,3170,6400.1279296875,-1.9079844404011965,0.3907451033592224,0.0059617655,0.2,0.0003,0.0452880859375,-0.0003176402035023784,29202.280471801758,0.5504119992256165,,
72,441.42,4509,261,2284.661,1179648,3180,6846.86962890625,-1.9077731683850288,0.3907511830329895,0.005210205,0.2,0.0003,0.03453369140625,2.0759128528879955e-05,24702.61421356201,0.5558725297451019,,
73,470.19,4570,261,2521.614,1196032,3190,4506.955078125,-1.9075730696320534,0.39069664478302,0.0061212294,0.2,0.0003,0.054656982421875,0.0006280228510149755,21829.32053527832,0.5868796110153198,,
74,485.98,4631,261,2538.5532,1212416,3200,5342.54833984375,-1.9072001431137324,0.39066755771636963,0.005872882,0.2,0.0003,0.050390625,-0.0005598107774858363,23650.400628662108,0.6220279932022095,,
75,500.85,4693,261,2612.097,1228800,3210,4084.30126953125,-1.9066317196935416,0.3905707597732544,0.0058664894,0.2,0.0003,0.059307861328125,-0.0010946030663035345,19426.622227478027,0.5957204699516296,,
76,487.12,4754,261,2171.8152,1245184,3220,4251.37158203125,-1.9056128267198802,0.39047881960868835,0.0055594556,0.2,0.0003,0.042095947265625,-0.00017939234057848808,21561.186761474608,0.5599012970924377,,
77,476.28,4816,261,2112.9075,1261568,3230,5972.03076171875,-1.904759454727173,0.39041537046432495,0.0056301146,0.2,0.0003,0.0467041015625,0.000914769027440343,24838.336483764648,0.5101610422134399,,
78,438.48,4876,262,1754.7137,1277952,3240,5905.5048828125,-1.9044724747538566,0.3904227018356323,0.0074493587,0.2,0.0003,0.06336669921875,0.00010087718146678526,25652.913977050783,0.5408056080341339,,
79,444.01,4938,262,1878.4009,1294336,3250,6500.8984375,-1.9040841735899448,0.39031803607940674,0.0068114824,0.2,0.0003,0.051861572265625,0.00022963953961152583,27070.14821472168,0.529137134552002,,
80,471.5,4999,262,2107.9805,1310720,3260,4463.66015625,-1.903509732335806,0.3903254270553589,0.0053822696,0.2,0.0003,0.047076416015625,-0.0006212583000888116,22202.5637008667,0.5519480109214783,,
81,488.9,5060,262,2210.7668,1327104,3270,4260.87255859375,-1.9031280770897865,0.39022397994995117,0.005984854,0.2,0.0003,0.04462890625,0.00020177542173769326,20683.483280944823,0.5547818839550018,,
82,506.03,5121,262,2425.939,1343488,3280,4982.6201171875,-1.9025185689330102,0.3902411162853241,0.00734663,0.2,0.0003,0.072601318359375,0.00034452151994628365,22135.756312561036,0.5624149739742279,,
83,494.62,5183,262,2449.7412,1359872,3290,3962.82861328125,-1.9028537899255753,0.3902892768383026,0.0065476955,0.2,0.0003,0.05821533203125,-0.00048515722128286145,23854.91145629883,0.5881909132003784,,
84,469.22,5245,262,2180.3691,1376256,3300,4439.1748046875,-1.9035260207951068,0.3903590440750122,0.0065879617,0.2,0.0003,0.060443115234375,-0.0014889076301187743,22094.415663146974,0.572810560464859,,
85,476.94,5306,262,1982.4,1392640,3310,6470.2763671875,-1.9032955568283796,0.3902215361595154,0.0067302305,0.2,0.0003,0.06387939453125,0.0003821295696980087,28807.523049926756,0.5412151217460632,,
86,465.2,5368,262,1888.9762,1409024,3320,6124.97998046875,-1.9024904176592827,0.39024487137794495,0.005999653,0.2,0.0003,0.05377197265625,0.0005301005028741201,25621.247885131837,0.5225446820259094,,
87,464.4,5428,262,2070.4358,1425408,3330,4610.7890625,-1.9029108095914125,0.3902963399887085,0.0057574147,0.2,0.0003,0.04383544921875,-0.0009507205166300991,24173.634907531738,0.5475929081439972,,
88,449.46,5490,262,2185.8313,1441792,3340,4966.876953125,-1.903112281486392,0.3902698755264282,0.00590565,0.2,0.0003,0.050103759765625,0.00045410394995997193,27456.841400146484,0.5068156719207764,,
89,455.62,5551,262,2217.8457,1458176,3350,7747.08056640625,-1.9026366785168647,0.39020681381225586,0.005178838,0.2,0.0003,0.042498779296875,-0.0009099024959141388,26776.44971008301,0.5437559485435486,,
90,448.43,5613,262,2089.4211,1474560,3360,3289.044677734375,-1.902203107997775,0.3901921510696411,0.006619503,0.2,0.0003,0.062823486328125,0.0007095764023688389,23031.916596984862,0.5295270383358002,,
91,449.44,5674,262,2043.1244,1490944,3370,5924.3916015625,-1.9020732905715705,0.39019009470939636,0.005868746,0.2,0.0003,0.04100341796875,0.0013291401824972126,25659.745401000975,0.5552951097488403,,
92,467.05,5736,262,2157.249,1507328,3380,4554.2353515625,-1.901872903481126,0.39016246795654297,0.0066471254,0.2,0.0003,0.054742431640625,-7.24878704204457e-05,25789.266468811034,0.5411171317100525,,
93,462.52,5797,262,2226.2073,1523712,3390,3759.049560546875,-1.9013586413115262,0.3900831341743469,0.0063756816,0.2,0.0003,0.056292724609375,0.00047184125069179574,19963.734280395507,0.6455649435520172,,
94,439.7,5858,262,2150.7458,1540096,3400,5354.6884765625,-1.9004940301179887,0.38998737931251526,0.005936511,0.2,0.0003,0.050506591796875,-0.0012704115513770375,24780.209979248048,0.5684453547000885,,
95,432.96,5918,262,2278.939,1556480,3410,8041.75439453125,-1.8997628822922707,0.3899594843387604,0.006557568,0.2,0.0003,0.05899658203125,-0.0004521861679677386,28300.79855041504,0.55869260430336,,
96,445.65,5980,262,2426.3745,1572864,3420,7252.88525390625,-1.8995236679911613,0.3899509310722351,0.0059862332,0.2,0.0003,0.047735595703125,0.0006316761828202289,28658.096875,0.5017283856868744,,
97,485.97,6042,263,2653.3904,1589248,3430,5903.9423828125,-1.8994346980005503,0.38994765281677246,0.0058702035,0.2,0.0003,0.052685546875,-0.0003611613959947135,23973.994213867187,0.600992351770401,,
,,,,,1600000,3440,6996.2294921875,-1.8990554112941027,0.3898531198501587,0.0059267757,0.2,0.0003,0.057110595703125,0.0008433000573859317,27285.99255065918,0.5990319550037384,392.49,185.9258270263672
98,497.05,6193,259,2645.6938,1605632,,,,,,,,,,,,,
99,461.43,6253,259,2316.5137,1622016,3450,6223.5830078125,-1.897972759604454,0.3897499442100525,0.0067026787,0.2,0.0003,0.05609130859375,9.737146938277874e-05,26711.67681274414,0.5835782587528229,,
100,441.42,6314,259,2093.1018,1638400,3460,5803.19921875,-1.8970279961824417,0.38967055082321167,0.006156477,0.2,0.0003,0.05543212890625,0.00023605890455655754,29772.10924682617,0.5050447881221771,,
101,451.92,6376,259,2137.8975,1654784,3470,7159.41845703125,-1.8961414620280266,0.3895612061023712,0.0071554226,0.2,0.0003,0.06685791015625,0.0008913703451980837,26022.597900390625,0.5996660590171814,,
102,433.81,6436,259,1983.1548,1671168,3480,6374.29736328125,-1.8954891707748174,0.38955581188201904,0.007013034,0.2,0.0003,0.0638427734375,0.0001688187909167027,28789.195861816406,0.48579972982406616,,
103,427.05,6496,259,2106.4836,1687552,3490,8278.91796875,-1.8952921140938996,0.3895242214202881,0.006074891,0.2,0.0003,0.0406494140625,-0.0003426001174375415,34151.59082946777,0.43585556745529175,,
104,435.39,6559,259,2348.126,1703936,3500,6273.12744140625,-1.89513250105083,0.3895267844200134,0.008279191,0.2,0.0003,0.077215576171875,0.0015728203499747906,26242.622305297853,0.5978022217750549,,
105,447.34,6620,259,2541.773,1720320,3510,4445.888671875,-1.8951908234506845,0.3895212411880493,0.006372274,0.2,0.0003,0.05704345703125,4.14986159739783e-05,24900.98041381836,0.5895634293556213,,
106,474.32,6682,259,2637.3447,1736704,3520,7184.43212890625,-1.8948132306337357,0.3894557058811188,0.006513974,0.2,0.0003,0.05733642578125,0.001568926784239011,27846.090383911134,0.6051446199417114,,
107,498.18,6742,260,2903.2144,1753088,3530,5504.61669921875,-1.894371972978115,0.3894490897655487,0.0066989465,0.2,0.0003,0.057550048828125,-0.0007912085618954734,23373.294885253905,0.5552310049533844,,
108,506.79,6802,260,2826.901,1769472,3540,6873.4462890625,-1.893984805047512,0.38936305046081543,0.0068445024,0.2,0.0003,0.0634765625,0.00034416087819408856,23808.017764282227,0.5889880657196045,,
109,496.34,6864,260,2563.421,1785856,3550,6123.64794921875,-1.8934745073318482,0.38936352729797363,0.0064107217,0.2,0.0003,0.04232177734375,-0.0003035240810277173,28922.155615234376,0.6235048770904541,,
110,490.96,6926,260,2277.743,1802240,3560,5741.7431640625,-1.8933039601892232,0.3893297612667084,0.006252828,0.2,0.0003,0.046356201171875,-0.00020620876639441122,23365.824668884277,0.6159656643867493,,
111,498.09,6988,260,2390.0527,1818624,3570,4720.35791015625,-1.8933446701616048,0.38938984274864197,0.0068453457,0.2,0.0003,0.06402587890625,0.0006723722799506504,25502.51720275879,0.6055712103843689,,
112,468.84,7049,260,2386.5337,1835008,3580,5005.291015625,-1.8935219909995795,0.38934341073036194,0.0061887405,0.2,0.0003,0.05601806640625,-0.0006520594271933078,24165.7763671875,0.6683050394058228,,
113,432.28,7111,260,2096.173,1851392,3590,6483.20703125,-1.8932402428239583,0.38934558629989624,0.0062980084,0.2,0.0003,0.0556640625,0.001095923554385081,30465.06231994629,0.46988606452941895,,
114,447.9,7173,260,2104.274,1867776,3600,5791.369140625,-1.8930398408323525,0.3893107771873474,0.004852721,0.2,0.0003,0.037689208984375,-0.00022910355182830243,23327.353814697264,0.6269637942314148,,
115,459.42,7234,260,2175.5256,1884160,3610,3946.7294921875,-1.8928393471986056,0.3893084228038788,0.0053409566,0.2,0.0003,0.0384521484375,0.0011988965219643434,20741.36716308594,0.6497028172016144,,
116,472.74,7296,260,2187.3582,1900544,3620,4870.03759765625,-1.8924234360456467,0.3892364799976349,0.0053835316,0.2,0.0003,0.05164794921875,-0.0005152123852894874,22689.676748657228,0.6779126822948456,,
117,451.31,7358,260,1906.1831,1916928,3630,3860.398193359375,-1.8917535468935966,0.38917237520217896,0.0059689237,0.2,0.0003,0.0528076171875,0.0007123845516616711,22716.114190673827,0.6027571558952332,,
118,441.2,7419,260,1743.009,1933312,3640,4667.70849609375,-1.8909004949033261,0.38907182216644287,0.008416956,0.2,0.0003,0.0854248046875,-0.0008573075698222965,20419.341497802736,0.7022211253643036,,
119,428.7,7481,260,1766.2008,1949696,3650,4845.95703125,-1.890414772555232,0.38907647132873535,0.00657482,0.2,0.0003,0.06197509765625,0.0009008460441691568,24424.654122924803,0.6441247463226318,,
120,395.81,7542,260,1582.2428,1966080,3660,5119.25244140625,-1.8903169721364974,0.38904863595962524,0.00572661,0.2,0.0003,0.045025634765625,-0.0006842299309937517,24168.187898254393,0.6286388039588928,,
121,383.26,7602,260,1420.4209,1982464,3670,5923.1474609375,-1.8898304283618927,0.38898545503616333,0.0069131446,0.2,0.0003,0.058721923828125,0.0002876186787034385,24690.384786987306,0.6527951955795288,,
122,377.1,7663,260,1277.1875,1998848,3680,5438.44873046875,-1.8886269591748714,0.3887956738471985,0.0049886582,0.2,0.0003,0.036407470703125,0.0001955016799911391,23897.574865722658,0.6013414561748505,,
123,415.2,7724,260,1625.3392,2015232,3690,6760.93994140625,-1.8876603730022907,0.38881999254226685,0.005915081,0.2,0.0003,0.050872802734375,0.0005597034432867076,28704.23483581543,0.5703022480010986,,
