Episode,Reward
1,-661.061
2,-567.92786
3,-697.6172
4,-863.5327
5,731.415
6,-88.801025
7,-1105.5829
8,1061.0063
9,-537.62024
10,-1097.0352
11,8900.839
12,-1381.8098
13,-1418.9325
14,-692.09015
15,-1004.24854
16,-592.4954
17,-960.80725
18,-10943.766
19,-763.7954
20,-1326.1959
21,20501.97
22,-621.5675
23,-701.9368
24,-499.26132
25,-47.04454
26,-875.6967
27,-719.4094
28,-682.1762
29,-5791.024
30,-743.8204
31,-1321.4083
32,-886.93036
33,635.52576
34,-1400.5021
35,-717.09296
36,-14967.071
37,-730.03815
38,-592.5099
39,-679.91473
40,-612.247
41,-680.7693
42,-3798.6824
43,-869.246
44,-893.7849
45,-1527.4686
46,-530.2758
47,-1885.2124
48,-562.73334
49,11709.827
50,177.6025
51,-1174.9249
52,-5533.05
53,-701.72766
54,-598.44745
55,-3528.7122
56,-1757.0897
57,-808.55444
58,165.27681
59,-863.0552
60,485.1366
61,-801.16583
62,-851.60236
63,-853.6136
64,-1562.5228
65,1090.2241
66,-1210.5995
67,-1816.984
68,303.85168
69,-861.92645
70,-902.55774
71,-1313.4514
72,-745.00635
73,2454.8755
74,-1149.2427
75,-525.7964
76,18340.44
77,-835.3769
78,-1399.5717
79,-592.0323
80,-945.8576
81,-834.50775
82,-943.8244
83,-11257.348
84,367.99805
85,-707.9306
86,-1017.8889
87,-1249.0791
88,-1472.3
89,-1014.54956
90,-1626.9711
91,-1675.5554
92,-830.49805
93,-566.9517
94,-8361.605
95,-642.65247
96,-600.8994
97,-986.3305
98,550.16595
99,-1449.3383
100,-826.5273
