time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
1,-240.53784,57,301.0,32768,574,,,,,,,,,,,,,
2,-144.70068,134,301.0,65536,485,82.8561331152916,0.0001,0.12236328125,-5.660581505484879,39.684024810791016,0.00019991397857666016,0.2,10,0.008652909,-0.012493800472930161,0.9948346614837646,,
3,-13.740684,213,301.0,98304,461,98.1474157884717,0.0001,0.1432769775390625,-5.647309461794793,53.21748352050781,0.23401188850402832,0.2,20,0.010103006,-0.017109396597516025,0.990795910358429,,
4,155.60649,291,301.0,131072,449,120.14696153998375,0.0001,0.1513031005859375,-5.6285062924027445,57.95222854614258,0.38230979442596436,0.2,30,0.010481508,-0.017653707478166324,0.9859911203384399,,
5,201.73233,369,301.0,163840,443,1238.7703690230846,0.0001,0.15098876953125,-5.603528931550682,76.85098266601562,0.12113988399505615,0.2,40,0.010805207,-0.012568978252511442,0.9770123362541199,,
6,136.76471,448,301.0,196608,438,3854.851952087879,0.0001,0.0900848388671875,-5.565603710524738,339.0953369140625,0.06377297639846802,0.2,50,0.007873398,-0.005501510996282377,0.9687315225601196,,
7,59.630505,526,301.0,229376,435,2072.8896892130374,0.0001,0.0863433837890625,-5.5118156302720305,1187.7611083984375,0.05694687366485596,0.2,60,0.007918067,-0.005900767144794372,0.9560736417770386,,
8,-39.68738,605,301.0,262144,432,1519.7004347801208,0.0001,0.0721282958984375,-5.473383330367506,184.11793518066406,-0.027205705642700195,0.2,70,0.006846998,-0.003969094587500876,0.949613630771637,,
9,-91.35389,684,301.0,294912,430,528.3452260375022,0.0001,0.03677978515625,-5.45810046941042,1412.5050048828125,0.07727271318435669,0.2,80,0.004591514,-0.003080025203871628,0.9453877210617065,,
10,-155.95073,764,301.0,327680,428,512.1082982420921,0.0001,0.012969970703125,-5.444931972771883,109.65242004394531,0.5423441231250763,0.2,90,0.0028324798,-0.0007615371938300086,0.9428489208221436,,
11,-151.47862,843,301.0,360448,427,299.4469497263432,0.0001,0.0214691162109375,-5.433791943080723,139.03750610351562,0.7965400069952011,0.2,100,0.003337177,-0.0012470444818518446,0.9414660334587097,,
12,-113.69129,922,301.0,393216,426,648.6367544353009,0.0001,0.017291259765625,-5.428848677501082,159.00831604003906,0.7950430512428284,0.2,110,0.004059752,-0.0007807145940205374,0.9399859309196472,,
13,-86.487686,1002,301.0,425984,424,375.4802157044411,0.0001,0.0160491943359375,-5.426736434549094,156.4405059814453,0.8907758370041847,0.2,120,0.0036905499,-0.0015450339596100094,0.9400612115859985,,
14,-54.8128,1082,301.0,458752,423,686.8486895442009,0.0001,0.0117828369140625,-5.426408084854484,199.24143981933594,0.846289187669754,0.2,130,0.0032096829,-0.001269051902772844,0.9394598603248596,,
15,-17.991718,1162,301.0,491520,422,707.1855902373791,0.0001,0.0121826171875,-5.419903723709285,207.67184448242188,0.8469834923744202,0.2,140,0.0034958012,-0.0013182024388697755,0.9369177222251892,,
16,66.18915,1242,301.0,524288,422,704.2267440617085,0.0001,0.0373077392578125,-5.405192497745157,214.6924285888672,0.8216066360473633,0.2,150,0.00526588,-0.0030875870166710228,0.934367835521698,,
17,77.20036,1322,301.0,557056,421,661.439178520441,0.0001,0.033294677734375,-5.400632215663791,181.63827514648438,0.8080727458000183,0.2,160,0.0049293214,-0.003586679602085496,0.933159589767456,,
18,126.28867,1402,301.0,589824,420,969.6758619010449,0.0001,0.0257843017578125,-5.387362709455192,233.1602783203125,0.7031606137752533,0.2,170,0.004713682,-0.0026073376582644416,0.929043173789978,,
19,140.80386,1484,301.0,622592,419,626.7384786248207,0.0001,0.03626708984375,-5.366717850603163,151.98648071289062,0.7279279828071594,0.2,180,0.0044862847,-0.0024425255164715054,0.9247677326202393,,
20,137.69676,1564,301.0,655360,418,1161.5985165834427,0.0001,0.0421142578125,-5.35042729228735,133.34091186523438,0.5654121041297913,0.2,190,0.0052314303,-0.0024381221387102412,0.9216662049293518,,
21,171.06648,1645,301.0,688128,418,902.0840189158916,0.0001,0.0319671630859375,-5.33833537530154,175.46786499023438,0.585608720779419,0.2,200,0.004208479,-0.0016207385998768587,0.9187792539596558,,
22,187.66028,1725,301.0,720896,417,1146.8060058772564,0.0001,0.0407928466796875,-5.316400688514113,352.2913513183594,0.4680119752883911,0.2,210,0.0056444984,-0.0023038031368287195,0.9139032363891602,,
23,171.96706,1806,301.0,753664,417,1727.1657583296299,0.0001,0.0414337158203125,-5.299266796186567,157.8531951904297,0.3569837808609009,0.2,220,0.0054265596,-0.0022890418210408823,0.910550057888031,,
24,164.51501,1886,301.0,786432,416,951.7322973072529,0.0001,0.0293731689453125,-5.283216078393162,2144.870361328125,0.5301142334938049,0.2,230,0.004624542,-0.001996046978729282,0.9059118032455444,,
25,212.08185,1967,301.0,819200,416,958.9086838126183,0.0001,0.0200164794921875,-5.259435824304819,204.4630126953125,0.5641605257987976,0.2,240,0.0023374883,-0.001483018264434577,0.9006171226501465,,
26,205.56627,2048,301.0,851968,415,1471.3787579417228,0.0001,0.0314849853515625,-5.238215696811676,212.25270080566406,0.46538394689559937,0.2,250,0.004867195,-0.0023797909026598064,0.8960095047950745,,
