rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
828.0357142857143,32768,348,2148.4724,1,93,,,,,,,,,,,,,
883.3030303030303,65536,313,2908.73,2,208,10948.849609375,-1.9460455999709665,0.0001,0.08392685651779175,0.3943692147731781,0.011139238,2480,0.114141845703125,35063.109638977054,0.2,0.003047621575751691,,
921.8367346938776,98304,299,3362.805,3,328,14443.4306640625,-1.9441111782565712,0.0001,0.11286967992782593,0.39418238401412964,0.009823032,2490,0.08612060546875,36537.29437446594,0.2,0.0009026962479765643,,
955.86,131072,297,3687.05,4,440,13166.6845703125,-1.9433754063211381,0.0001,0.23727768659591675,0.394207239151001,0.007677739,2500,0.072509765625,29967.33356666565,0.2,0.0020311247923018526,,
985.36,163840,281,3795.991,5,581,12236.7890625,-1.9417186556849628,0.0001,0.2727919816970825,0.3938468098640442,0.008570416,2510,0.0839141845703125,28313.345124435426,0.2,0.0018022704724899087,,
999.89,196608,275,4002.1995,6,713,11433.02734375,-1.939668467687443,0.0001,0.28858476877212524,0.3938039243221283,0.007824628,2520,0.0709686279296875,30238.76284751892,0.2,0.0013682286111361464,,
1010.09,229376,271,4066.5078,7,844,8086.44287109375,-1.9383949453476816,0.0001,0.2995290756225586,0.3936218023300171,0.0067702155,2530,0.05706787109375,30343.045657348634,0.2,0.00036385938765306494,,
1010.61,262144,270,4309.609,8,969,10495.7822265625,-1.9363600740209221,0.0001,0.3349999785423279,0.39339780807495117,0.00772533,2540,0.06844482421875,27865.88553199768,0.2,0.0019055995007875026,,
1042.52,294912,268,4653.02,9,1096,6911.47900390625,-1.934567198017612,0.0001,0.3607010841369629,0.39325472712516785,0.0069847284,2550,0.058892822265625,27486.296208763124,0.2,0.0008998588850772649,,
1031.95,327680,267,4816.7427,10,1223,7010.15185546875,-1.934035230288282,0.0001,0.369192898273468,0.39328286051750183,0.007102537,2560,0.056671142578125,24122.3263879776,0.2,0.0011528397824804415,,
1056.75,360448,266,4991.8125,11,1353,7436.58740234375,-1.9336438864469527,0.0001,0.3372355103492737,0.3931769132614136,0.0071728984,2570,0.0610504150390625,29797.906523895264,0.2,0.0002278799961459299,,
1022.19,393216,265,4996.7217,12,1482,7504.51318359375,-1.931732323858887,0.0001,0.4083770513534546,0.3929208815097809,0.0076176273,2580,0.0707427978515625,26805.83957500458,0.2,0.0004486950567297754,,
1048.25,425984,264,5431.658,13,1611,8783.4970703125,-1.9298756409902125,0.0001,0.4500347375869751,0.3928033113479614,0.005354985,2590,0.040142822265625,31365.281341171263,0.2,-0.0006642417343755369,,
1057.89,458752,263,5807.6846,14,1741,7238.91162109375,-1.9281017297878862,0.0001,0.4592135548591614,0.39258718490600586,0.007420384,2600,0.064874267578125,25756.40536155701,0.2,0.0006836568289145361,,
1087.95,491520,262,6349.6455,15,1869,4600.88427734375,-1.9264797450974585,0.0001,0.4406915307044983,0.39247775077819824,0.006084824,2610,0.048077392578125,28425.393750762938,0.2,0.00011740973222913453,,
1084.51,524288,262,6424.378,16,2000,6491.74267578125,-1.9253417833242565,0.0001,0.5114924013614655,0.3923739790916443,0.0072054863,2620,0.0707855224609375,24747.14678039551,0.2,-0.00017547645875310992,,
1067.26,557056,261,6607.8477,17,2130,9271.294921875,-1.9236174772959203,0.0001,0.5010662078857422,0.3921354115009308,0.0069828806,2630,0.0629241943359375,24188.484296798706,0.2,-0.0015559077890429762,,
1092.14,589824,261,7078.5796,18,2259,9885.7109375,-1.9214622162748127,0.0001,0.4513621926307678,0.3919507563114166,0.005600458,2640,0.042437744140625,26216.96485462189,0.2,0.00032230960969172886,,
