Episode,Reward
1,-1768.2882
2,-1767.8195
3,-1766.5554
4,-1766.4778
5,-1771.3528
6,-1767.257
7,-1769.2974
8,-1776.9933
9,-2783.0305
10,-774.37396
11,-1783.7098
12,-1782.773
13,-1783.6168
14,-1782.9015
15,-1784.5967
16,-1784.2769
17,-1774.433
18,-1774.1523
19,-1783.4153
20,-2783.589
21,-1783.79
22,-1783.2109
23,-1784.4636
24,-1782.7504
25,-774.58057
26,-1773.4628
27,-1782.8672
28,-1773.6046
29,-1773.5647
30,-1782.245
31,-1783.2028
32,-1782.7148
33,-1782.6511
34,-1782.7167
35,-1784.322
36,-1783.9487
37,-1783.5675
38,-1782.8815
39,-1783.5931
40,-2785.1052
41,-2783.7078
42,-1773.9601
43,-1782.2849
44,-1783.0958
45,-1782.6366
46,-1783.7816
47,-1782.7788
48,-1783.7048
49,-1785.0801
50,-1782.4465
51,-1782.6376
52,-1782.8987
53,-1783.8724
54,-1783.7406
55,-1783.2778
56,-1783.0614
57,-1782.6287
58,-1783.0449
59,-1781.8971
60,-1782.1049
61,-1782.4352
62,-1782.724
63,-1782.9844
64,-1784.0259
65,-1774.3109
66,-1783.0032
67,-1775.0162
68,-1782.961
69,-1784.3237
70,-1784.717
71,-1784.5114
72,-1783.6875
73,-1782.5674
74,-2783.5977
75,-1773.8225
76,-1782.839
77,-1782.2633
78,-1783.9365
79,-2784.6497
80,-1783.9034
81,-1781.5598
82,-1782.6018
83,-1781.3458
84,-1783.449
85,-1783.4893
86,-1784.3444
87,-2784.3037
88,-1783.4541
89,-1783.6039
90,-1782.1415
91,-773.2053
92,-1782.9275
93,-1782.15
94,-1783.5212
95,-1783.1855
96,-1783.7279
97,-1772.4225
98,-1782.5232
99,-1781.7437
100,-1782.3955
