time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
180224,273,829.01,11,4621.6895,659,4022.83056640625,0.2,0.011321627,0.121807861328125,0.003237068993621506,2570,0.39349403977394104,-1.9365675368346273,0.0003,16371.3551279068,0.26654815673828125,,
196608,271,847.86,12,4906.4204,723,2486.76123046875,0.2,0.010183059,0.108587646484375,0.0012323726337854168,2580,0.39340436458587646,-1.9348187534138561,0.0003,13478.629880142213,0.4053765535354614,,
212992,270,834.91,13,4720.1504,786,2334.250732421875,0.2,0.009548512,0.10845947265625,-0.0008809184699202887,2590,0.3929578959941864,-1.9323507160879672,0.0003,14638.115364265443,0.30403703451156616,,
229376,269,837.46,14,4872.575,851,5056.021484375,0.2,0.010139201,0.11241455078125,0.000698962610840681,2600,0.3926498591899872,-1.9285795477218926,0.0003,17787.160832977293,0.27156317234039307,,
245760,268,905.92,15,5809.685,915,3376.694580078125,0.2,0.008852765,0.090655517578125,-8.072426116996212e-05,2610,0.3920503258705139,-1.9240601224824787,0.0003,16916.581050682067,0.42132633924484253,,
262144,267,891.09,16,5734.1055,979,2504.0615234375,0.2,0.011106558,0.127142333984375,0.003654609326076752,2620,0.39143654704093933,-1.9179734347388149,0.0003,13691.380625915528,0.4192439913749695,,
278528,266,925.53,17,6276.324,1043,2629.50390625,0.2,0.0109716635,0.11768798828125,0.0004532279022896546,2630,0.3907058537006378,-1.9111489298753441,0.0003,14286.584034919739,0.45266151428222656,,
294912,266,924.49,18,6423.9688,1106,4851.2568359375,0.2,0.01211678,0.134832763671875,0.003125340392944054,2640,0.3907938003540039,-1.9077832644805313,0.0003,12641.17454738617,0.48569267988204956,,
311296,265,943.56,19,6669.1562,1171,2686.838623046875,0.2,0.010383807,0.12108154296875,3.174906796630239e-05,2650,0.3904010057449341,-1.9067842055112123,0.0003,12152.549585342407,0.46542274951934814,,
327680,265,947.24,20,4727.4214,1235,1050.5455322265625,0.2,0.010477347,0.12630615234375,-0.0009503393241175218,2660,0.38978129625320435,-1.9020397027954459,0.0003,12164.126297760009,0.4833109378814697,,
344064,264,938.56,21,4598.1245,1299,429450.25,0.2,0.017015718,0.145196533203125,0.008617034699636861,2670,0.38992077112197876,-1.8987524705938994,0.0003,757645.1260215759,0.024498939514160156,,
360448,263,952.22,22,4744.053,1365,2742.139404296875,0.2,0.011368301,0.1251220703125,0.001433246356100426,2680,0.38960617780685425,-1.8983513090759516,0.0003,15587.322557258605,0.4034608006477356,,
376832,263,971.68,23,4936.976,1430,2862.92626953125,0.2,0.011110095,0.120562744140625,0.0030593778370530344,2690,0.3894597589969635,-1.8963722927495836,0.0003,14110.01748638153,0.3814347982406616,,
393216,262,968.47,24,4870.6997,1495,2489.83642578125,0.2,0.009964591,0.106634521484375,-0.00045056256358293466,2700,0.3893183469772339,-1.8949064681306482,0.0003,12907.53970336914,0.4791867733001709,,
409600,262,979.03,25,5132.5483,1559,3031.28466796875,0.2,0.010084768,0.108135986328125,-0.0006833136199929868,2710,0.3889627456665039,-1.8925230418331922,0.0003,15582.315472221375,0.3123023509979248,,
425984,262,961.33,26,6920.6763,1622,2390.97705078125,0.2,0.009890783,0.10631103515625,2.1166689111851156e-05,2720,0.388428270816803,-1.8881652454845608,0.0003,14363.215133666992,0.5420316755771637,,
442368,262,981.28,27,7225.504,1687,2838.5439453125,0.2,0.011713807,0.1398193359375,0.0011350638535077451,2730,0.3885185718536377,-1.8852053334005177,0.0003,16531.10282649994,0.46215516328811646,,
458752,261,996.57,28,7372.127,1751,3453.31591796875,0.2,0.011518791,0.132733154296875,0.0007058033268549479,2740,0.38835781812667847,-1.8847564071416856,0.0003,15363.536382484435,0.38598179817199707,,
475136,261,976.48,29,7109.3306,1818,2000.5343017578125,0.2,0.009711837,0.10050048828125,0.0015531183489656541,2750,0.38798987865448,-1.8822276713326573,0.0003,14500.038522338868,0.50307297706604,,
491520,261,1003.62,30,7544.5786,1882,3184.361328125,0.2,0.010278039,0.11341552734375,0.000788752584503527,2760,0.38787585496902466,-1.8795798734761775,0.0003,14173.126015853883,0.3581169843673706,,
507904,261,1011.12,31,7797.092,1945,4188.6298828125,0.2,0.010585902,0.10526123046875,0.0005497405401911238,2770,0.3873055577278137,-1.8760517379269004,0.0003,15883.605814743041,0.46830034255981445,,
524288,261,1030.88,32,7992.641,2008,3175.290771484375,0.2,0.010679966,0.116357421875,0.0008701595621460001,2780,0.3870270252227783,-1.8714247209019959,0.0003,14368.523847770692,0.35755831003189087,,
540672,260,1011.85,33,7716.496,2072,6263.84521484375,0.2,0.011011637,0.1232421875,0.0005525992961338489,2790,0.38703450560569763,-1.8697971350513398,0.0003,14187.355157852173,0.41267895698547363,,
557056,260,1009.76,34,7756.6577,2136,1808.827392578125,0.2,0.010306916,0.112249755859375,0.0017297959600000468,2800,0.38676729798316956,-1.8684805715456605,0.0003,15350.57507610321,0.46289730072021484,,
573440,260,989.61,35,7635.9263,2201,1883.4161376953125,0.2,0.009976678,0.11031494140625,-0.0005178486939257709,2810,0.3869190812110901,-1.868181587010622,0.0003,11102.63771839142,0.4527510404586792,,
589824,260,970.86,36,7465.8037,2265,2546.473388671875,0.2,0.009924989,0.106231689453125,-0.0008250242247413552,2820,0.3868284821510315,-1.8686011684127153,0.0003,16595.06755962372,0.3190649747848511,,
606208,260,952.59,37,7090.301,2327,2200.161376953125,0.2,0.011385611,0.115838623046875,0.0010951827793178382,2830,0.38671305775642395,-1.8677352441474795,0.0003,15694.248553085326,0.4527261257171631,,
622592,260,981.43,38,7711.7593,2393,2866.873046875,0.2,0.012289925,0.14556884765625,-0.0007055892063362989,2840,0.38609278202056885,-1.8641139869578183,0.0003,15402.683371925354,0.4056095480918884,,
638976,259,1031.86,39,8529.93,2458,1461.3604736328125,0.2,0.009800135,0.106219482421875,-0.0011665408153930911,2850,0.3858988285064697,-1.859750854410231,0.0003,11202.377577495576,0.6075234413146973,,
655360,259,1044.57,40,8874.253,2524,2968.373779296875,0.2,0.010176243,0.116839599609375,0.0002700103348615812,2860,0.3854578137397766,-1.8562447778880595,0.0003,11129.677728652954,0.6567957103252411,,
671744,259,1061.5,41,9253.353,2589,4102.05029296875,0.2,0.009677293,0.10753173828125,1.0719880265241954e-05,2870,0.38531172275543213,-1.8533032453618943,0.0003,15709.673868751526,0.5234197080135345,,
688128,259,1103.0,42,9943.149,2653,2672.83935546875,0.2,0.010587584,0.125189208984375,-0.00039936075318109944,2880,0.3850744664669037,-1.8514636032283307,0.0003,12985.318346595765,0.6238337159156799,,
704512,259,1091.48,43,9772.277,2717,3935.364013671875,0.2,0.010745471,0.115411376953125,0.00041999037384812257,2890,0.3848557472229004,-1.8489422172307968,0.0003,14181.866675186156,0.5016366243362427,,
720896,259,1105.7,44,10150.097,2782,4423.69970703125,0.2,0.009680847,0.110845947265625,-0.0007124070651116198,2900,0.38497716188430786,-1.8479768716730178,0.0003,14309.492910575867,0.4255290627479553,,
737280,258,1024.31,45,9161.376,2847,4479.931640625,0.2,0.010468142,0.122003173828125,0.0013540552066842793,2910,0.384624719619751,-1.8470354865305125,0.0003,12762.604534912109,0.5955029428005219,,
753664,258,1051.28,46,9513.27,2913,1927.1953125,0.2,0.009842933,0.116802978515625,0.0021340351408980496,2920,0.3844858407974243,-1.84400745453313,0.0003,17395.69251289368,0.4510123133659363,,
770048,258,1010.45,47,9026.028,2976,2207.620361328125,0.2,0.0101793595,0.128594970703125,0.000995326844167721,2930,0.3843657672405243,-1.8425231823697685,0.0003,13345.563575935364,0.6938117146492004,,
786432,258,1018.83,48,9196.144,3040,3255.242919921875,0.2,0.00999189,0.11529541015625,0.0014652166399173438,2940,0.384033739566803,-1.8405869615264236,0.0003,15051.070488739013,0.5449496805667877,,
800000,,,,,,2357.5185546875,0.2,0.008375641,0.092388916015625,-0.0005588809468463296,2950,0.3835929334163666,-1.836539766099304,0.0003,14480.476726341247,0.47118324041366577,715.02,4917.20068359375
802816,244,1027.09,49,9370.307,3285,,,,,,,,,,,,,
819200,244,976.27,50,8749.473,3350,2012.0367431640625,0.2,0.010432497,0.117718505859375,0.0021898340667576123,2960,0.38332387804985046,-1.8324578060768544,0.0003,12708.095788383484,0.6210527420043945,,
835584,244,1002.92,51,9059.511,3416,3058.060302734375,0.2,0.00925787,0.096826171875,0.00035037282541452444,2970,0.38291066884994507,-1.8290131836198271,0.0003,17357.985838508605,0.341888427734375,,
851968,244,971.5,52,8591.536,3482,2194.88427734375,0.2,0.008937625,0.10367431640625,0.001117755386076169,2980,0.38275957107543945,-1.8259460602886974,0.0003,14165.083205032348,0.5464305579662323,,
868352,244,1023.02,53,9160.617,3550,3100.121826171875,0.2,0.009762553,0.109796142578125,-0.00023368869951809757,2990,0.38289251923561096,-1.8250963255763053,0.0003,14652.70222682953,0.636356770992279,,
884736,244,999.4,54,9027.77,3612,2393.311767578125,0.2,0.009839499,0.113739013671875,0.0016860315867234022,3000,0.38245952129364014,-1.8239917208440601,0.0003,10366.66755552292,0.6816881895065308,,
901120,245,976.76,55,8589.377,3677,2790.043212890625,0.2,0.010205653,0.110162353515625,0.00128048891256185,3010,0.3823002576828003,-1.82073306273669,0.0003,18192.403237915038,0.46307480335235596,,
917504,245,1030.5,56,9293.058,3742,3313.97607421875,0.2,0.010216815,0.11080322265625,6.38198775050114e-05,3020,0.3819987177848816,-1.8183715936727822,0.0003,12838.266634368896,0.6289863884449005,,
933888,245,1087.97,57,10089.776,3811,2788.627685546875,0.2,0.010068579,0.12357177734375,-5.705444482373423e-05,3030,0.3813921809196472,-1.8135997344739736,0.0003,13059.653436851502,0.5854721367359161,,
950272,245,1085.89,58,10045.637,3875,2717.044921875,0.2,0.010500992,0.126654052734375,0.0005656725827066112,3040,0.38168781995773315,-1.8118470537476241,0.0003,13092.573257255553,0.5881916284561157,,
966656,245,1094.43,59,10281.711,3942,2518.584716796875,0.2,0.011353182,0.13248291015625,0.0019223314069677145,3050,0.38152217864990234,-1.8125408650375903,0.0003,14310.231669044495,0.43136048316955566,,
983040,245,1098.94,60,10211.744,4009,2332.139892578125,0.2,0.010195559,0.10584716796875,0.0006185535295117006,3060,0.3813765347003937,-1.8110816325992345,0.0003,11338.131105041504,0.6121051013469696,,
999424,245,1131.1,61,10521.571,4074,3142.482666015625,0.2,0.013913064,0.1623779296875,0.002249312778985768,3070,0.38139063119888306,-1.8102293418720365,0.0003,14907.929735374451,0.555113285779953,,
1015808,245,1163.49,62,10799.175,4143,2880.77001953125,0.2,0.010208348,0.11575927734375,0.0013431818233584636,3080,0.38131484389305115,-1.8097591828554869,0.0003,14978.635227966308,0.479378879070282,,
1032192,245,1159.67,63,10760.771,4209,3525.494873046875,0.2,0.011178253,0.122412109375,0.00173668440675101,3090,0.38092154264450073,-1.807540291082114,0.0003,13117.53701763153,0.7034737467765808,,
1048576,245,1134.65,64,10401.6045,4276,6018.69140625,0.2,0.011454528,0.13681640625,0.0018560663225798634,3100,0.3807629942893982,-1.8041385780088603,0.0003,13806.113841056824,0.6812172532081604,,
1064960,245,1142.66,65,10529.794,4341,2698.123779296875,0.2,0.009915636,0.1119873046875,0.0003329382172523765,3110,0.3804163932800293,-1.8014002382755279,0.0003,12964.224989891052,0.4569759964942932,,
1081344,245,1173.41,66,10774.272,4408,2258.30419921875,0.2,0.010920631,0.131304931640625,0.0004232229556691891,3120,0.3799217939376831,-1.7972833494655789,0.0003,13455.140749549866,0.5598070919513702,,
1097728,245,1164.99,67,10699.062,4476,2792.87451171875,0.2,0.009264624,0.104742431640625,1.7199129797518253e-05,3130,0.3797113299369812,-1.7933764098212124,0.0003,13437.723264694214,0.7823486626148224,,
1114112,245,1151.16,68,10568.362,4542,3271.205078125,0.2,0.011064827,0.124346923828125,2.3122586935642175e-05,3140,0.3794325888156891,-1.7910831274464727,0.0003,13581.411519432068,0.7572854310274124,,
1130496,245,1161.97,69,10761.175,4611,5349.74072265625,0.2,0.010953089,0.114544677734375,0.0012499288235630957,3150,0.3792118728160858,-1.7883878322318196,0.0003,15514.79149723053,0.654273271560669,,
1146880,245,1143.54,70,10537.4,4678,1575.2127685546875,0.2,0.011724003,0.1376220703125,0.003184749911451945,3160,0.3790099024772644,-1.7862964008003472,0.0003,10649.434386634826,0.6989962160587311,,
1163264,245,1163.13,71,10600.755,4745,3497.087646484375,0.2,0.010486473,0.11636962890625,-0.000836837835413462,3170,0.37891286611557007,-1.7844220854341983,0.0003,14020.208806610108,0.7329862713813782,,
1179648,245,1171.79,72,10749.629,4814,2764.470947265625,0.2,0.009942565,0.1197998046875,0.0008593535734689794,3180,0.37867456674575806,-1.7827585687860847,0.0003,12255.784767913818,0.7695506066083908,,
1196032,244,1132.11,73,10422.959,4882,3867.957275390625,0.2,0.010086652,0.11292724609375,0.002513128109785612,3190,0.3787902593612671,-1.7819284638389945,0.0003,12584.204954147339,0.7259239852428436,,
1212416,244,1134.73,74,10287.193,4950,3399.969970703125,0.2,0.009928443,0.11273193359375,0.0011920231808289828,3200,0.3784516155719757,-1.7810340656898915,0.0003,14234.844116592407,0.7816905677318573,,
1228800,244,1132.55,75,10267.318,5018,10483.7216796875,0.2,0.009410813,0.103125,0.0003555769785634766,3210,0.378307580947876,-1.7780250443145633,0.0003,12729.453567695618,0.6974232196807861,,
1245184,244,1164.22,76,10459.612,5086,1936.477294921875,0.2,0.009350996,0.0945068359375,0.0004594379932314041,3220,0.3781084418296814,-1.7765944548882544,0.0003,13006.200106811524,0.7327740788459778,,
1261568,244,1149.03,77,10303.541,5153,5222.083984375,0.2,0.009329934,0.101580810546875,0.0002060239090496907,3230,0.37794870138168335,-1.7749788572080434,0.0003,13071.192422294616,0.7846784293651581,,
1277952,244,1139.43,78,10166.453,5222,2277.658935546875,0.2,0.008965423,0.098004150390625,1.1215497397643049e-05,3240,0.37790971994400024,-1.7740517862141132,0.0003,13057.575227165222,0.5684647262096405,,
1294336,244,1200.03,79,10715.634,5291,4071.48681640625,0.2,0.0098275505,0.121148681640625,-0.0006558230730661308,3250,0.3776121735572815,-1.7723195233382285,0.0003,12079.813906478881,0.8024529963731766,,
1310720,244,1241.12,80,11184.295,5360,1711.412353515625,0.2,0.010304099,0.126129150390625,0.00047966102520149436,3260,0.3770192265510559,-1.7677514244802297,0.0003,9799.728560447693,0.7839340269565582,,
1327104,244,1318.59,81,11941.821,5431,3243.632568359375,0.2,0.011823533,0.131884765625,0.000860201862633403,3270,0.37680375576019287,-1.7633292715996505,0.0003,12246.115984535218,0.8057291507720947,,
1343488,244,1334.66,82,11808.474,5499,892.208740234375,0.2,0.011720644,0.139825439453125,0.00032780080855445706,3280,0.37669551372528076,-1.761801552772522,0.0003,9673.486847114564,0.8247807323932648,,
1359872,244,1337.29,83,11944.116,5567,4921.31396484375,0.2,0.0101257125,0.11827392578125,0.0015386626411782345,3290,0.37678995728492737,-1.7612841689027845,0.0003,153641.31274051667,0.42404597997665405,,
1376256,244,1371.48,84,11500.475,5635,3016.665771484375,0.2,0.00952483,0.095355224609375,-0.0004966492011590163,3300,0.37694841623306274,-1.7628709545359016,0.0003,11744.1256357193,0.670724481344223,,
1392640,244,1336.83,85,10710.394,5700,98670.6953125,0.2,0.01010588,0.110980224609375,-0.0007510316066145605,3310,0.37696608901023865,-1.7637927582487465,0.0003,184113.3184873581,0.6939195990562439,,
1409024,244,1347.28,86,11294.941,5768,4232.8876953125,0.2,0.011564868,0.138458251953125,0.002622767598950304,3320,0.37676578760147095,-1.762543033901602,0.0003,130681.84744091034,0.5637957453727722,,
1425408,244,1358.75,87,11502.951,5837,1020.9146728515625,0.2,0.011290221,0.127545166015625,0.00148311513949011,3330,0.3765000104904175,-1.7599224879406392,0.0003,12040.693105506896,0.5083319842815399,,
1441792,244,1352.94,88,11155.3125,5906,3422.697021484375,0.2,0.009461469,0.104205322265625,0.0009383765246639087,3340,0.3763172924518585,-1.7576234377920628,0.0003,13102.395105361938,0.6104348003864288,,
1458176,244,1281.84,89,9925.778,5971,299736.28125,0.2,0.009488401,0.10159912109375,-0.00024427428870694713,3350,0.37632134556770325,-1.7562515697441996,0.0003,252123.50258789063,0.5828374028205872,,
1474560,244,1304.97,90,10739.881,6039,44105.3671875,0.2,0.010409324,0.1197509765625,-5.8402359627507394e-05,3360,0.3764286935329437,-1.7566628166474403,0.0003,480370.5644662857,0.6582081317901611,,
1490944,244,1277.36,91,10310.796,6107,6899.03857421875,0.2,0.01060131,0.128271484375,-0.00014137910675344757,3370,0.3764863610267639,-1.7577308205887676,0.0003,11286.533761787414,0.8044150322675705,,
1507328,244,1257.93,92,10210.666,6175,20300.990234375,0.2,0.010384535,0.118365478515625,0.0008439462815658771,3380,0.3766002058982849,-1.75854746196419,0.0003,169531.81013526916,0.6867036521434784,,
1523712,244,1296.54,93,11188.443,6240,6803.6728515625,0.2,0.011508122,0.132440185546875,0.0004754344726279669,3390,0.3766576051712036,-1.759278129786253,0.0003,233215.53316287993,0.7856122255325317,,
1540096,244,1275.57,94,10940.468,6308,1106.39208984375,0.2,0.009982813,0.116302490234375,0.0012493538866692687,3400,0.37658968567848206,-1.7591722935438157,0.0003,10175.509741210937,0.625623345375061,,
1556480,244,1227.14,95,10862.604,6378,2459.069091796875,0.2,0.010414499,0.1270263671875,0.00017669430399109843,3410,0.37658801674842834,-1.7589527909643947,0.0003,14152.78202228546,0.7550023198127747,,
1572864,244,1216.18,96,11349.941,6445,2205.2412109375,0.2,0.011200188,0.123443603515625,0.0006870451185932325,3420,0.37644803524017334,-1.7580266646109521,0.0003,13359.649859809875,0.6726363003253937,,
1589248,244,1211.42,97,11261.106,6512,1962.2694091796875,0.2,0.009849379,0.108514404296875,-0.00047331656296591975,3430,0.37643271684646606,-1.7571084428578616,0.0003,10589.637091350556,0.7507305443286896,,
1600000,,,,,,2203.803466796875,0.2,0.009767275,0.11260986328125,-0.0002439397863781778,3440,0.3764461874961853,-1.756666828226298,0.0003,13092.491152954102,0.6889698505401611,622.73,-852.7890014648438
1605632,239,1151.61,98,10875.115,6706,,,,,,,,,,,,,
1622016,239,1187.1,99,11621.325,6774,3772.8408203125,0.2,0.0091708,0.098992919921875,0.0015739123609819217,3450,0.3763832151889801,-1.7564656467176973,0.0003,18678.32625694275,0.605107992887497,,
1638400,239,1216.57,100,12182.215,6839,1866.9068603515625,0.2,0.010290943,0.121697998046875,-3.9399707929987926e-05,3460,0.3761776387691498,-1.7550115887075664,0.0003,11414.19336156845,0.7846997082233429,,
1654784,239,1232.03,101,12307.428,6908,2127.917724609375,0.2,0.009173088,0.09547119140625,-0.00047620729592381397,3470,0.3756539523601532,-1.7508114223368465,0.0003,12354.039836502076,0.6999775469303131,,
1671168,239,1245.28,102,12486.805,6974,3268.822265625,0.2,0.009385992,0.108355712890625,0.0007219881645141868,3480,0.37541326880455017,-1.7467487842775882,0.0003,8881.920578193665,0.7446096241474152,,
1687552,239,1252.91,103,12492.874,7041,1406.1361083984375,0.2,0.008685665,0.097711181640625,-0.0008349574351086631,3490,0.375393807888031,-1.7450153154321015,0.0003,9585.104535388946,0.7302551567554474,,
1703936,239,1266.94,104,12794.843,7108,1782.069091796875,0.2,0.008287165,0.0873779296875,9.32538794586435e-05,3500,0.3749351501464844,-1.742549604922533,0.0003,11169.263013458252,0.6992884278297424,,
1720320,239,1230.09,105,12388.032,7173,1742.4635009765625,0.2,0.009010052,0.0956298828125,-0.0006255578722630162,3510,0.3748137950897217,-1.7390838167630136,0.0003,9654.967598342895,0.7536093294620514,,
1736704,239,1243.73,106,12895.242,7239,3807.208984375,0.2,0.009544553,0.10985107421875,-0.000894595933459641,3520,0.37439942359924316,-1.7360520426183939,0.0003,15506.628805732727,0.5863036215305328,,
1753088,239,1247.32,107,13035.318,7304,2998.408203125,0.2,0.009063063,0.101568603515625,-0.00027047415405831996,3530,0.37417709827423096,-1.732416277565062,0.0003,11048.948898983002,0.5646790564060211,,
1769472,240,1265.19,108,13466.506,7370,1015.9493408203125,0.2,0.009255391,0.10374755859375,-0.00025390367309228166,3540,0.37389177083969116,-1.7298746002838015,0.0003,9690.686361980439,0.7070008516311646,,
1785856,240,1235.69,109,13198.44,7437,1309.3660888671875,0.2,0.009722465,0.104266357421875,-0.0010397243509032705,3550,0.3731200695037842,-1.7242889320477843,0.0003,9342.83675441742,0.7503748685121536,,
1802240,240,1242.26,110,13195.705,7505,3274.29736328125,0.2,0.008958625,0.09478759765625,0.00020962725202480214,3560,0.37264692783355713,-1.7178456696681679,0.0003,11639.145358848571,0.6836388111114502,,
1818624,240,1240.15,111,13362.816,7572,1272.5594482421875,0.2,0.0083777085,0.090118408203125,-0.0005828079622006044,3570,0.3720155358314514,-1.7118705907836556,0.0003,9649.8324760437,0.7476159334182739,,
1835008,240,1255.0,112,13311.009,7642,2467.627685546875,0.2,0.009581773,0.10433349609375,0.00018672060159588,3580,0.3719671964645386,-1.7077637767419218,0.0003,13604.050593566895,0.47465044260025024,,
1851392,240,1291.11,113,13735.558,7710,3625.072021484375,0.2,0.0096211815,0.10115966796875,0.00010654055586201139,3590,0.3721378445625305,-1.7080086454749108,0.0003,10028.270744037629,0.8143399506807327,,
1867776,240,1325.68,114,13944.255,7779,2642.867431640625,0.2,0.009034003,0.0947021484375,-0.00035476806297083383,3600,0.3718576431274414,-1.7078867483884097,0.0003,11767.057626914979,0.7495982944965363,,
1884160,240,1339.28,115,14064.416,7848,1971.649658203125,0.2,0.009019696,0.094989013671875,-0.0020370376012579074,3610,0.3718230128288269,-1.70587417781353,0.0003,9527.50150680542,0.7950576096773148,,
1900544,240,1338.52,116,13858.045,7915,1654.3427734375,0.2,0.009030294,0.103759765625,0.0017257448715099599,3620,0.37151023745536804,-1.7043867019936443,0.0003,10473.602879428863,0.7390569746494293,,
1916928,240,1328.75,117,13703.72,7981,5704.92138671875,0.2,0.0096159,0.0985107421875,-0.0011788623161010036,3630,0.37128299474716187,-1.701391183026135,0.0003,13093.74418373108,0.5924974679946899,,
1933312,240,1266.03,118,12984.09,8046,1370.0787353515625,0.2,0.009596614,0.104412841796875,0.0011759508062823443,3640,0.37124285101890564,-1.6999672907404602,0.0003,12250.8608253479,0.5410432517528534,,
1949696,240,1301.0,119,13312.278,8113,2425.10888671875,0.2,0.009563783,0.109918212890625,0.000543054203990323,3650,0.37087658047676086,-1.6979099047370254,0.0003,14527.06332511902,0.4852028489112854,,
1966080,240,1309.76,120,13631.213,8182,2906.1455078125,0.2,0.008930323,0.099652099609375,0.001047217549785273,3660,0.37044650316238403,-1.6936485594138504,0.0003,12048.216878509522,0.7500173002481461,,
1982464,240,1305.06,121,13655.463,8248,3149.96630859375,0.2,0.009852476,0.114923095703125,-0.0005397459151936345,3670,0.37049439549446106,-1.6915917220525443,0.0003,9487.18778371811,0.8137009292840958,,
1998848,240,1297.13,122,13752.737,8316,1614.8966064453125,0.2,0.010487173,0.121868896484375,0.0008281379890831886,3680,0.37001028656959534,-1.68976433519274,0.0003,12088.685438346864,0.5910259485244751,,
2015232,240,1310.3,123,14038.661,8385,2667.562744140625,0.2,0.009083636,0.092962646484375,0.000425617712426174,3690,0.3700399100780487,-1.6871774655766785,0.0003,9183.425272464752,0.7869517058134079,,
