Episode,Reward
1,618.8084
2,2117.6362
3,1271.429
4,997.9527
5,324.81393
6,2308.8088
7,1318.7979
8,714.44
9,1202.6537
10,954.6882
11,2047.3021
12,651.56775
13,911.8088
14,2081.6538
15,767.2748
16,1047.9188
17,716.6278
18,761.03766
19,1587.1938
20,1137.9935
21,660.0103
22,1157.7654
23,1385.8185
24,728.0215
25,1190.2924
26,959.6402
27,852.4218
28,655.09235
29,856.6177
30,955.32947
31,915.5917
32,1190.4048
33,811.2783
34,811.4461
35,1586.0162
36,1076.7109
37,494.97852
38,1183.4802
39,1293.8369
40,766.81445
41,1287.0269
42,984.2685
43,805.5672
44,527.7283
45,1018.83936
46,989.98175
47,935.26227
48,1089.0016
49,858.97687
50,818.45874
51,1536.1625
52,1053.8461
53,462.29953
54,1183.8182
55,1391.8256
56,707.15784
57,1245.9135
58,964.6199
59,829.1528
60,548.80725
61,1031.33
62,916.65497
63,693.7108
64,1165.8405
65,798.0578
66,749.4412
67,1255.1498
68,995.0644
69,509.0115
70,1313.5525
71,1275.0817
72,727.0117
73,1312.064
74,1004.4075
75,777.61566
76,563.7156
77,1043.3417
78,923.711
79,914.3108
80,1072.039
81,828.6621
82,886.5718
83,1606.0863
84,923.38965
85,423.3006
86,1183.0253
87,1378.9174
88,686.292
89,1296.9589
90,985.04364
91,831.0648
92,554.54456
93,1124.4122
94,986.64355
95,871.4381
96,1070.1105
97,978.94385
98,995.1361
99,977.77655
100,1196.5902
