rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/clip_range,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss
157.42305,301.0,19,622592,1560,398,0.035906982421875,0.2,180,1176.5221455752849,333.87255859375,0.0051026763,0.5124336779117584,-0.00281037536265103,0.9227749705314636,0.0001,-5.360135082900524
153.7308,301.0,20,655360,1645,398,0.0356781005859375,0.2,190,1665.6907612085342,191.93846130371094,0.0056252955,0.4715766906738281,-0.002599614225437108,0.9173033833503723,0.0001,-5.332325795851648
169.29312,301.0,21,688128,1730,397,0.0391387939453125,0.2,200,294.14472316503526,189.94342041015625,0.0056433254,0.8062602281570435,-0.00491327792001357,0.911975622177124,0.0001,-5.307234501093626
266.0392,301.0,22,720896,1814,397,0.0317413330078125,0.2,210,1422.6765175282956,232.19345092773438,0.0054060193,0.4810311794281006,-0.0032605604149011924,0.9056561589241028,0.0001,-5.28350321482867
301.54678,301.0,23,753664,1899,396,0.049542236328125,0.2,220,1463.3687320649624,410.435546875,0.0064440053,0.5070517957210541,-0.0033997056703356067,0.8996282815933228,0.0001,-5.253884281218052
252.9711,301.0,24,786432,1984,396,0.020623779296875,0.2,230,2141.5218647122383,300.54779052734375,0.0041091274,0.3549894094467163,-0.0021919901729461344,0.8958024382591248,0.0001,-5.232284231670201
367.7147,301.0,25,819200,2069,395,0.0284271240234375,0.2,240,649.3678685545922,2073.173583984375,0.0039674956,0.6137303709983826,-0.0031894942422468374,0.8898377418518066,0.0001,-5.207322735153139
398.36472,301.0,26,851968,2155,395,0.0189544677734375,0.2,250,2134.6256992936133,282.0531921386719,0.0038777734,0.3015415668487549,-0.0017351825924833975,0.8865482211112976,0.0001,-5.188403680920601
379.5797,301.0,27,884736,2240,394,0.018310546875,0.2,260,2375.608167278767,244.5590362548828,0.0036973846,0.21471762657165527,-0.0019491863976327296,0.8802863359451294,0.0001,-5.166736427508295
366.42825,301.0,28,917504,2325,394,0.0429351806640625,0.2,270,2076.2162997484206,299.6980285644531,0.0050688214,0.2637811303138733,-0.002462546579931768,0.8721547722816467,0.0001,-5.129125419817865
370.03757,301.0,29,950272,2411,394,0.025689697265625,0.2,280,1975.542762899399,267.8412170410156,0.004795983,0.28313398361206055,-0.0012565793161684268,0.8672444224357605,0.0001,-5.1005001287907366
391.7422,301.0,30,983040,2497,393,0.0385345458984375,0.2,290,1874.0332967996596,234.5292205810547,0.005418649,0.34334641695022583,-0.0015385053937734482,0.8606414198875427,0.0001,-5.074664117768407
447.9452,301.0,31,1015808,2585,392,0.0349884033203125,0.2,300,1914.6100724220275,362.16424560546875,0.005432944,0.3167836666107178,-0.0030128973121009038,0.854714035987854,0.0001,-5.044309531152249
